target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,start_time_mjd,block_number,ra_hr
96_22,2026-07-17 23:53:32.062,2026-07-17 23:55:12.062,1.666666666666714,283.27868852459017,-38.57142857142857,{'dither': False},61238.99550997685,0,18.885245901639347
Unused Time,2026-07-17 23:55:12.062,2026-07-17 23:56:52.062,1.6666666666660745,,,,61238.99666738426,0,
60_14_dither,2026-07-17 23:56:52.062,2026-07-17 23:58:32.062,1.666666666666714,248.6869393087856,-57.27272727272727,{'dither': True},61238.997824791666,1,16.57912928725238
62_14_dither,2026-07-17 23:58:32.062,2026-07-18 00:00:12.062,1.666666666666714,257.0590323320414,-57.27272727272727,{'dither': True},61238.998982199075,1,17.137268822136097
64_14_dither,2026-07-18 00:00:12.062,2026-07-18 00:01:52.062,1.666666666666634,265.4311253552972,-57.27272727272727,{'dither': True},61239.00013960648,1,17.695408357019815
66_14_dither,2026-07-18 00:01:52.062,2026-07-18 00:03:32.062,1.666666666666634,273.80321837855297,-57.27272727272727,{'dither': True},61239.00129701389,1,18.253547891903533
68_14_dither,2026-07-18 00:03:32.062,2026-07-18 00:05:12.062,1.666666666666634,282.17531140180876,-57.27272727272727,{'dither': True},61239.002454421294,1,18.811687426787255
76_16_dither,2026-07-18 00:05:12.062,2026-07-18 00:06:52.062,1.666666666666634,282.5241486111111,-52.5974025974026,{'dither': True},61239.0036118287,1,18.834943240740746
74_16_dither,2026-07-18 00:06:52.062,2026-07-18 00:08:32.062,1.666666666666634,275.0241486111111,-52.5974025974026,{'dither': True},61239.00476923611,1,18.334943240740746
72_16_dither,2026-07-18 00:08:32.062,2026-07-18 00:10:12.062,1.666666666666634,267.5241486111111,-52.5974025974026,{'dither': True},61239.00592664352,1,17.834943240740746
70_16_dither,2026-07-18 00:10:12.062,2026-07-18 00:11:52.062,1.666666666666634,260.02414861111106,-52.5974025974026,{'dither': True},61239.00708405093,1,17.334943240740742
68_16_dither,2026-07-18 00:11:52.062,2026-07-18 00:13:32.062,1.666666666666634,252.5241486111111,-52.5974025974026,{'dither': True},61239.00824145833,1,16.834943240740742
78_18_dither,2026-07-18 00:13:32.062,2026-07-18 00:15:12.062,1.666666666666634,264.95272003968256,-47.922077922077925,{'dither': True},61239.00939886574,1,17.663514669312175
80_18_dither,2026-07-18 00:15:12.062,2026-07-18 00:16:52.062,1.666666666666634,271.8098628968254,-47.922077922077925,{'dither': True},61239.01055627315,1,18.12065752645503
82_18_dither,2026-07-18 00:16:52.062,2026-07-18 00:18:32.062,1.666666666666634,278.6670057539683,-47.922077922077925,{'dither': True},61239.01171368056,1,18.57780038359789
90_20_dither,2026-07-18 00:18:32.062,2026-07-18 00:20:12.062,1.666666666666634,281.7346749269006,-43.24675324675325,{'dither': True},61239.012871087965,1,18.782311661793376
88_20_dither,2026-07-18 00:20:12.062,2026-07-18 00:21:52.062,1.666666666666634,275.4188854532164,-43.24675324675325,{'dither': True},61239.01402849537,1,18.361259030214427
86_20_dither,2026-07-18 00:21:52.062,2026-07-18 00:23:32.062,1.666666666666634,269.10309597953216,-43.24675324675325,{'dither': True},61239.015185902776,1,17.940206398635482
96_22_dither,2026-07-18 00:23:32.062,2026-07-18 00:25:12.062,1.666666666666634,280.8028371357013,-38.57142857142857,{'dither': True},61239.016343310184,1,18.72018914238009
Unused Time,2026-07-18 00:25:12.062,2026-07-18 00:26:52.062,1.6666666666669538,,,,61239.01750071759,1,
54_14,2026-07-18 00:26:52.062,2026-07-18 00:28:32.062,1.666666666666634,226.046511627907,-57.27272727272727,{'dither': False},61239.018658125,2,15.069767441860469
56_14,2026-07-18 00:28:32.062,2026-07-18 00:30:12.062,1.666666666666634,234.4186046511628,-57.27272727272727,{'dither': False},61239.01981553241,2,15.62790697674419
58_14,2026-07-18 00:30:12.062,2026-07-18 00:31:52.062,1.666666666666634,242.7906976744186,-57.27272727272727,{'dither': False},61239.02097293981,2,16.18604651162791
66_16,2026-07-18 00:31:52.062,2026-07-18 00:33:32.062,1.666666666666634,247.49999999999997,-52.5974025974026,{'dither': False},61239.02213034722,2,16.5
64_16,2026-07-18 00:33:32.062,2026-07-18 00:35:12.062,1.666666666666634,239.99999999999997,-52.5974025974026,{'dither': False},61239.02328775463,2,16.0
62_16,2026-07-18 00:35:12.062,2026-07-18 00:36:52.062,1.666666666666634,232.5,-52.5974025974026,{'dither': False},61239.02444516204,2,15.500000000000004
60_16,2026-07-18 00:36:52.062,2026-07-18 00:38:32.062,1.666666666666634,224.99999999999997,-52.5974025974026,{'dither': False},61239.02560256945,2,15.000000000000002
66_18,2026-07-18 00:38:32.062,2026-07-18 00:40:12.062,1.666666666666634,226.28571428571428,-47.922077922077925,{'dither': False},61239.02675997685,2,15.085714285714289
68_18,2026-07-18 00:40:12.062,2026-07-18 00:41:52.062,1.666666666666634,233.14285714285717,-47.922077922077925,{'dither': False},61239.02791738426,2,15.542857142857148
70_18,2026-07-18 00:41:52.062,2026-07-18 00:43:32.062,1.666666666666634,240.00000000000003,-47.922077922077925,{'dither': False},61239.029074791666,2,16.000000000000004
72_18,2026-07-18 00:43:32.062,2026-07-18 00:45:12.062,1.666666666666714,246.8571428571429,-47.922077922077925,{'dither': False},61239.030232199075,2,16.457142857142863
74_18,2026-07-18 00:45:12.062,2026-07-18 00:46:52.062,1.666666666666714,253.71428571428572,-47.922077922077925,{'dither': False},61239.03138960648,2,16.914285714285718
76_18,2026-07-18 00:46:52.062,2026-07-18 00:48:32.062,1.666666666666714,260.5714285714286,-47.922077922077925,{'dither': False},61239.03254701389,2,17.371428571428577
82_20,2026-07-18 00:48:32.062,2026-07-18 00:50:12.062,1.666666666666714,258.9473684210526,-43.24675324675325,{'dither': False},61239.033704421294,2,17.263157894736842
80_20,2026-07-18 00:50:12.062,2026-07-18 00:51:52.062,1.666666666666714,252.6315789473684,-43.24675324675325,{'dither': False},61239.0348618287,2,16.842105263157897
78_20,2026-07-18 00:51:52.062,2026-07-18 00:53:32.062,1.666666666666714,246.3157894736842,-43.24675324675325,{'dither': False},61239.03601923611,2,16.42105263157895
76_20,2026-07-18 00:53:32.062,2026-07-18 00:55:12.062,1.666666666666714,239.99999999999997,-43.24675324675325,{'dither': False},61239.03717664352,2,16.0
Unused Time,2026-07-18 00:55:12.062,2026-07-18 00:56:52.062,1.666666666666714,,,,61239.03833405093,2,
54_14_dither,2026-07-18 00:56:52.062,2026-07-18 00:58:32.062,1.666666666666714,223.5706602390181,-57.27272727272727,{'dither': True},61239.03949145833,3,14.90471068260121
56_14_dither,2026-07-18 00:58:32.062,2026-07-18 01:00:12.062,1.666666666666714,231.94275326227392,-57.27272727272727,{'dither': True},61239.04064886574,3,15.462850217484931
58_14_dither,2026-07-18 01:00:12.062,2026-07-18 01:01:52.062,1.666666666666714,240.3148462855297,-57.27272727272727,{'dither': True},61239.04180627315,3,16.02098975236865
66_16_dither,2026-07-18 01:01:52.062,2026-07-18 01:03:32.062,1.666666666666714,245.0241486111111,-52.5974025974026,{'dither': True},61239.04296368056,3,16.334943240740742
64_16_dither,2026-07-18 01:03:32.062,2026-07-18 01:05:12.062,1.666666666666714,237.5241486111111,-52.5974025974026,{'dither': True},61239.044121087965,3,15.834943240740742
62_16_dither,2026-07-18 01:05:12.062,2026-07-18 01:06:52.062,1.666666666666714,230.02414861111112,-52.5974025974026,{'dither': True},61239.04527849537,3,15.334943240740744
60_16_dither,2026-07-18 01:06:52.062,2026-07-18 01:08:32.062,1.666666666666714,222.5241486111111,-52.5974025974026,{'dither': True},61239.046435902776,3,14.834943240740742
66_18_dither,2026-07-18 01:08:32.062,2026-07-18 01:10:12.062,1.666666666666714,223.8098628968254,-47.922077922077925,{'dither': True},61239.047593310184,3,14.92065752645503
68_18_dither,2026-07-18 01:10:12.062,2026-07-18 01:11:52.062,1.666666666666714,230.66700575396828,-47.922077922077925,{'dither': True},61239.04875071759,3,15.377800383597888
70_18_dither,2026-07-18 01:11:52.062,2026-07-18 01:13:32.062,1.666666666666714,237.52414861111112,-47.922077922077925,{'dither': True},61239.049908125,3,15.834943240740744
72_18_dither,2026-07-18 01:13:32.062,2026-07-18 01:15:12.062,1.666666666666714,244.381291468254,-47.922077922077925,{'dither': True},61239.05106553241,3,16.292086097883605
74_18_dither,2026-07-18 01:15:12.062,2026-07-18 01:16:52.062,1.666666666666714,251.23843432539684,-47.922077922077925,{'dither': True},61239.05222293981,3,16.74922895502646
76_18_dither,2026-07-18 01:16:52.062,2026-07-18 01:18:32.062,1.666666666666714,258.0955771825397,-47.922077922077925,{'dither': True},61239.05338034722,3,17.20637181216932
82_20_dither,2026-07-18 01:18:32.062,2026-07-18 01:20:12.062,1.666666666666714,256.4715170321637,-43.24675324675325,{'dither': True},61239.05453775463,3,17.098101135477584
80_20_dither,2026-07-18 01:20:12.062,2026-07-18 01:21:52.062,1.666666666666714,250.15572755847953,-43.24675324675325,{'dither': True},61239.05569516204,3,16.67704850389864
78_20_dither,2026-07-18 01:21:52.062,2026-07-18 01:23:32.062,1.666666666666714,243.8399380847953,-43.24675324675325,{'dither': True},61239.05685256945,3,16.25599587231969
76_20_dither,2026-07-18 01:23:32.062,2026-07-18 01:25:12.062,1.666666666666714,237.5241486111111,-43.24675324675325,{'dither': True},61239.05800997685,3,15.834943240740742
Unused Time,2026-07-18 01:25:12.062,2026-07-18 01:26:52.062,1.6666666666659147,,,,61239.05916738426,3,
48_14,2026-07-18 01:26:52.062,2026-07-18 01:28:32.062,1.666666666666714,200.93023255813952,-57.27272727272727,{'dither': False},61239.060324791666,4,13.395348837209305
50_14,2026-07-18 01:28:32.062,2026-07-18 01:30:12.062,1.666666666666714,209.30232558139537,-57.27272727272727,{'dither': False},61239.061482199075,4,13.953488372093027
52_14,2026-07-18 01:30:12.062,2026-07-18 01:31:52.062,1.666666666666714,217.67441860465115,-57.27272727272727,{'dither': False},61239.06263960648,4,14.511627906976747
58_16,2026-07-18 01:31:52.062,2026-07-18 01:33:32.062,1.666666666666714,217.49999999999997,-52.5974025974026,{'dither': False},61239.06379701389,4,14.500000000000002
56_16,2026-07-18 01:33:32.062,2026-07-18 01:35:12.062,1.666666666666714,210.0,-52.5974025974026,{'dither': False},61239.064954421294,4,14.000000000000004
54_16,2026-07-18 01:35:12.062,2026-07-18 01:36:52.062,1.666666666666714,202.49999999999997,-52.5974025974026,{'dither': False},61239.0661118287,4,13.5
52_16,2026-07-18 01:36:52.062,2026-07-18 01:38:32.062,1.666666666666714,194.99999999999997,-52.5974025974026,{'dither': False},61239.06726923611,4,13.0
58_18,2026-07-18 01:38:32.062,2026-07-18 01:40:12.062,1.666666666666714,198.8571428571429,-47.922077922077925,{'dither': False},61239.06842664352,4,13.257142857142862
60_18,2026-07-18 01:40:12.062,2026-07-18 01:41:52.062,1.666666666666714,205.71428571428572,-47.922077922077925,{'dither': False},61239.06958405093,4,13.714285714285717
62_18,2026-07-18 01:41:52.062,2026-07-18 01:43:32.062,1.666666666666714,212.57142857142856,-47.922077922077925,{'dither': False},61239.07074145833,4,14.171428571428573
64_18,2026-07-18 01:43:32.062,2026-07-18 01:45:12.062,1.666666666666714,219.42857142857144,-47.922077922077925,{'dither': False},61239.07189886574,4,14.628571428571432
74_20,2026-07-18 01:45:12.062,2026-07-18 01:46:52.062,1.666666666666714,233.68421052631575,-43.24675324675325,{'dither': False},61239.07305627315,4,15.578947368421053
72_20,2026-07-18 01:46:52.062,2026-07-18 01:48:32.062,1.666666666666714,227.3684210526316,-43.24675324675325,{'dither': False},61239.07421368056,4,15.15789473684211
70_20,2026-07-18 01:48:32.062,2026-07-18 01:50:12.062,1.666666666666714,221.05263157894737,-43.24675324675325,{'dither': False},61239.075371087965,4,14.736842105263161
68_20,2026-07-18 01:50:12.062,2026-07-18 01:51:52.062,1.666666666666714,214.73684210526315,-43.24675324675325,{'dither': False},61239.07652849537,4,14.315789473684212
66_20,2026-07-18 01:51:52.062,2026-07-18 01:53:32.062,1.666666666666714,208.42105263157896,-43.24675324675325,{'dither': False},61239.077685902776,4,13.894736842105267
76_22,2026-07-18 01:53:32.062,2026-07-18 01:55:12.062,1.666666666666714,224.2622950819672,-38.57142857142857,{'dither': False},61239.078843310184,4,14.95081967213115
Unused Time,2026-07-18 01:55:12.062,2026-07-18 01:56:52.062,1.6666666666659147,,,,61239.08000071759,4,
48_14_dither,2026-07-18 01:56:52.062,2026-07-18 01:58:32.062,1.666666666666714,198.45438116925064,-57.27272727272727,{'dither': True},61239.081158125,5,13.230292077950045
50_14_dither,2026-07-18 01:58:32.062,2026-07-18 02:00:12.062,1.666666666666714,206.82647419250648,-57.27272727272727,{'dither': True},61239.08231553241,5,13.788431612833769
52_14_dither,2026-07-18 02:00:12.062,2026-07-18 02:01:52.062,1.666666666666714,215.19856721576227,-57.27272727272727,{'dither': True},61239.08347293981,5,14.346571147717487
58_16_dither,2026-07-18 02:01:52.062,2026-07-18 02:03:32.062,1.666666666666714,215.0241486111111,-52.5974025974026,{'dither': True},61239.08463034722,5,14.334943240740742
56_16_dither,2026-07-18 02:03:32.062,2026-07-18 02:05:12.062,1.666666666666714,207.52414861111112,-52.5974025974026,{'dither': True},61239.08578775463,5,13.834943240740744
54_16_dither,2026-07-18 02:05:12.062,2026-07-18 02:06:52.062,1.666666666666714,200.0241486111111,-52.5974025974026,{'dither': True},61239.08694516204,5,13.334943240740742
58_18_dither,2026-07-18 02:06:52.062,2026-07-18 02:08:32.062,1.666666666666714,196.381291468254,-47.922077922077925,{'dither': True},61239.08810256945,5,13.092086097883604
60_18_dither,2026-07-18 02:08:32.062,2026-07-18 02:10:12.062,1.666666666666714,203.23843432539684,-47.922077922077925,{'dither': True},61239.08925997685,5,13.549228955026459
62_18_dither,2026-07-18 02:10:12.062,2026-07-18 02:11:52.062,1.666666666666714,210.0955771825397,-47.922077922077925,{'dither': True},61239.09041738426,5,14.006371812169316
64_18_dither,2026-07-18 02:11:52.062,2026-07-18 02:13:32.062,1.666666666666714,216.95272003968256,-47.922077922077925,{'dither': True},61239.091574791666,5,14.463514669312174
74_20_dither,2026-07-18 02:13:32.062,2026-07-18 02:15:12.062,1.666666666666714,231.2083591374269,-43.24675324675325,{'dither': True},61239.092732199075,5,15.413890609161797
72_20_dither,2026-07-18 02:15:12.062,2026-07-18 02:16:52.062,1.666666666666714,224.8925696637427,-43.24675324675325,{'dither': True},61239.09388960648,5,14.99283797758285
70_20_dither,2026-07-18 02:16:52.062,2026-07-18 02:18:32.062,1.666666666666714,218.57678019005849,-43.24675324675325,{'dither': True},61239.09504701389,5,14.571785346003901
68_20_dither,2026-07-18 02:18:32.062,2026-07-18 02:20:12.062,1.666666666666714,212.26099071637427,-43.24675324675325,{'dither': True},61239.096204421294,5,14.150732714424954
66_20_dither,2026-07-18 02:20:12.062,2026-07-18 02:21:52.062,1.666666666666714,205.94520124269008,-43.24675324675325,{'dither': True},61239.0973618287,5,13.729680082846007
76_22_dither,2026-07-18 02:21:52.062,2026-07-18 02:23:32.062,1.666666666666714,221.78644369307833,-38.57142857142857,{'dither': True},61239.09851923611,5,14.785762912871892
Unused Time,2026-07-18 02:23:32.062,2026-07-18 02:26:52.062,3.3333333333326287,,,,61239.09967664352,5,
72_22,2026-07-18 02:26:52.062,2026-07-18 02:28:32.062,1.666666666666714,212.4590163934426,-38.57142857142857,{'dither': False},61239.10199145833,6,14.16393442622951
74_22,2026-07-18 02:28:32.062,2026-07-18 02:30:12.062,1.666666666666714,218.3606557377049,-38.57142857142857,{'dither': False},61239.10314886574,6,14.557377049180328
78_22,2026-07-18 02:30:12.062,2026-07-18 02:31:52.062,1.666666666666714,230.1639344262295,-38.57142857142857,{'dither': False},61239.10430627315,6,15.34426229508197
80_22,2026-07-18 02:31:52.062,2026-07-18 02:33:32.062,1.666666666666714,236.06557377049177,-38.57142857142857,{'dither': False},61239.10546368056,6,15.737704918032788
82_22,2026-07-18 02:33:32.062,2026-07-18 02:35:12.062,1.666666666666714,241.9672131147541,-38.57142857142857,{'dither': False},61239.106621087965,6,16.13114754098361
84_22,2026-07-18 02:35:12.062,2026-07-18 02:36:52.062,1.666666666666714,247.8688524590164,-38.57142857142857,{'dither': False},61239.10777849537,6,16.52459016393443
88_24,2026-07-18 02:36:52.062,2026-07-18 02:38:32.062,1.666666666666714,245.5813953488372,-33.896103896103895,{'dither': False},61239.108935902776,6,16.372093023255815
86_24,2026-07-18 02:38:32.062,2026-07-18 02:40:12.062,1.666666666666714,239.99999999999997,-33.896103896103895,{'dither': False},61239.110093310184,6,16.0
84_24,2026-07-18 02:40:12.062,2026-07-18 02:41:52.062,1.666666666666714,234.4186046511628,-33.896103896103895,{'dither': False},61239.11125071759,6,15.62790697674419
82_24,2026-07-18 02:41:52.062,2026-07-18 02:43:32.062,1.666666666666714,228.83720930232556,-33.896103896103895,{'dither': False},61239.112408125,6,15.255813953488374
80_24,2026-07-18 02:43:32.062,2026-07-18 02:45:12.062,1.666666666666714,223.25581395348837,-33.896103896103895,{'dither': False},61239.11356553241,6,14.883720930232561
78_24,2026-07-18 02:45:12.062,2026-07-18 02:46:52.062,1.666666666666714,217.67441860465115,-33.896103896103895,{'dither': False},61239.11472293981,6,14.511627906976747
76_24,2026-07-18 02:46:52.062,2026-07-18 02:48:32.062,1.666666666666714,212.09302325581396,-33.896103896103895,{'dither': False},61239.11588034722,6,14.139534883720934
82_26,2026-07-18 02:48:32.062,2026-07-18 02:50:12.062,1.666666666666714,217.05882352941177,-29.220779220779225,{'dither': False},61239.11703775463,6,14.470588235294121
84_26,2026-07-18 02:50:12.062,2026-07-18 02:51:52.062,1.666666666666714,222.3529411764706,-29.220779220779225,{'dither': False},61239.11819516204,6,14.82352941176471
86_26,2026-07-18 02:51:52.062,2026-07-18 02:53:32.062,1.666666666666714,227.64705882352945,-29.220779220779225,{'dither': False},61239.11935256945,6,15.176470588235299
88_26,2026-07-18 02:53:32.062,2026-07-18 02:55:12.062,1.666666666666714,232.94117647058823,-29.220779220779225,{'dither': False},61239.12050997685,6,15.529411764705886
Unused Time,2026-07-18 02:55:12.062,2026-07-18 02:56:52.062,1.6666666666659147,,,,61239.12166738426,6,
72_22_dither,2026-07-18 02:56:52.062,2026-07-18 02:58:32.062,1.666666666666714,209.9831650045537,-38.57142857142857,{'dither': True},61239.122824791666,7,13.99887766697025
74_22_dither,2026-07-18 02:58:32.062,2026-07-18 03:00:12.062,1.666666666666714,215.884804348816,-38.57142857142857,{'dither': True},61239.123982199075,7,14.39232028992107
78_22_dither,2026-07-18 03:00:12.062,2026-07-18 03:01:52.062,1.666666666666714,227.68808303734065,-38.57142857142857,{'dither': True},61239.12513960648,7,15.179205535822712
80_22_dither,2026-07-18 03:01:52.062,2026-07-18 03:03:32.062,1.666666666666714,233.58972238160288,-38.57142857142857,{'dither': True},61239.12629701389,7,15.572648158773529
82_22_dither,2026-07-18 03:03:32.062,2026-07-18 03:05:12.062,1.666666666666714,239.4913617258652,-38.57142857142857,{'dither': True},61239.127454421294,7,15.96609078172435
84_22_dither,2026-07-18 03:05:12.062,2026-07-18 03:06:52.062,1.666666666666714,245.3930010701275,-38.57142857142857,{'dither': True},61239.1286118287,7,16.35953340467517
88_24_dither,2026-07-18 03:06:52.062,2026-07-18 03:08:32.062,1.666666666666714,243.1055439599483,-33.896103896103895,{'dither': True},61239.12976923611,7,16.207036263996557
86_24_dither,2026-07-18 03:08:32.062,2026-07-18 03:10:12.062,1.666666666666714,237.5241486111111,-33.896103896103895,{'dither': True},61239.13092664352,7,15.834943240740742
84_24_dither,2026-07-18 03:10:12.062,2026-07-18 03:11:52.062,1.666666666666714,231.94275326227392,-33.896103896103895,{'dither': True},61239.13208405093,7,15.462850217484931
82_24_dither,2026-07-18 03:11:52.062,2026-07-18 03:13:32.062,1.666666666666714,226.36135791343668,-33.896103896103895,{'dither': True},61239.13324145833,7,15.090757194229115
80_24_dither,2026-07-18 03:13:32.062,2026-07-18 03:15:12.062,1.666666666666714,220.7799625645995,-33.896103896103895,{'dither': True},61239.13439886574,7,14.718664170973302
78_24_dither,2026-07-18 03:15:12.062,2026-07-18 03:16:52.062,1.666666666666714,215.19856721576227,-33.896103896103895,{'dither': True},61239.13555627315,7,14.346571147717487
84_26_dither,2026-07-18 03:16:52.062,2026-07-18 03:18:32.062,1.666666666666714,219.87708978758172,-29.220779220779225,{'dither': True},61239.13671368056,7,14.65847265250545
86_26_dither,2026-07-18 03:18:32.062,2026-07-18 03:20:12.062,1.666666666666714,225.17120743464056,-29.220779220779225,{'dither': True},61239.137871087965,7,15.01141382897604
88_26_dither,2026-07-18 03:20:12.062,2026-07-18 03:21:52.062,1.666666666666714,230.46532508169935,-29.220779220779225,{'dither': True},61239.13902849537,7,15.364355005446626
Unused Time,2026-07-18 03:21:52.062,2026-07-18 03:26:52.062,4.999999999999343,,,,61239.140185902776,7,
84_20,2026-07-18 03:26:52.062,2026-07-18 03:28:32.062,1.666666666666714,265.2631578947368,-43.24675324675325,{'dither': False},61239.143658125,8,17.68421052631579
92_22,2026-07-18 03:28:32.062,2026-07-18 03:30:12.062,1.666666666666714,271.4754098360655,-38.57142857142857,{'dither': False},61239.14481553241,8,18.098360655737704
90_22,2026-07-18 03:30:12.062,2026-07-18 03:31:52.062,1.666666666666714,265.57377049180326,-38.57142857142857,{'dither': False},61239.14597293981,8,17.70491803278689
88_22,2026-07-18 03:31:52.062,2026-07-18 03:33:32.062,1.666666666666714,259.672131147541,-38.57142857142857,{'dither': False},61239.14713034722,8,17.31147540983607
86_22,2026-07-18 03:33:32.062,2026-07-18 03:35:12.062,1.666666666666714,253.77049180327867,-38.57142857142857,{'dither': False},61239.14828775463,8,16.91803278688525
90_24,2026-07-18 03:35:12.062,2026-07-18 03:36:52.062,1.666666666666714,251.1627906976744,-33.896103896103895,{'dither': False},61239.14944516204,8,16.74418604651163
92_24,2026-07-18 03:36:52.062,2026-07-18 03:38:32.062,1.666666666666714,256.74418604651163,-33.896103896103895,{'dither': False},61239.15060256945,8,17.116279069767444
94_24,2026-07-18 03:38:32.062,2026-07-18 03:40:12.062,1.666666666666714,262.3255813953488,-33.896103896103895,{'dither': False},61239.15175997685,8,17.48837209302326
96_24,2026-07-18 03:40:12.062,2026-07-18 03:41:52.062,1.666666666666714,267.906976744186,-33.896103896103895,{'dither': False},61239.15291738426,8,17.86046511627907
98_24,2026-07-18 03:41:52.062,2026-07-18 03:43:32.062,1.666666666666714,273.48837209302326,-33.896103896103895,{'dither': False},61239.154074791666,8,18.232558139534888
102_26,2026-07-18 03:43:32.062,2026-07-18 03:45:12.062,1.666666666666714,270.0,-29.220779220779225,{'dither': False},61239.155232199075,8,18.000000000000004
96_26,2026-07-18 03:45:12.062,2026-07-18 03:46:52.062,1.666666666666714,254.1176470588235,-29.220779220779225,{'dither': False},61239.15638960648,8,16.941176470588236
94_26,2026-07-18 03:46:52.062,2026-07-18 03:48:32.062,1.666666666666714,248.82352941176472,-29.220779220779225,{'dither': False},61239.15754701389,8,16.588235294117652
92_26,2026-07-18 03:48:32.062,2026-07-18 03:50:12.062,1.666666666666714,243.5294117647059,-29.220779220779225,{'dither': False},61239.158704421294,8,16.235294117647065
90_26,2026-07-18 03:50:12.062,2026-07-18 03:51:52.062,1.666666666666714,238.23529411764704,-29.220779220779225,{'dither': False},61239.1598618287,8,15.882352941176473
102_28,2026-07-18 03:51:52.062,2026-07-18 03:53:32.062,1.666666666666714,260.4255319148936,-24.545454545454543,{'dither': False},61239.16101923611,8,17.361702127659576
104_28,2026-07-18 03:53:32.062,2026-07-18 03:55:12.062,1.666666666666714,265.531914893617,-24.545454545454543,{'dither': False},61239.16217664352,8,17.70212765957447
Unused Time,2026-07-18 03:55:12.062,2026-07-18 03:56:52.062,1.6666666666659147,,,,61239.16333405093,8,
84_20_dither,2026-07-18 03:56:52.062,2026-07-18 03:58:32.062,1.666666666666714,262.78730650584794,-43.24675324675325,{'dither': True},61239.16449145833,9,17.519153767056533
92_22_dither,2026-07-18 03:58:32.062,2026-07-18 04:00:12.062,1.666666666666714,268.99955844717664,-38.57142857142857,{'dither': True},61239.16564886574,9,17.933303896478446
90_22_dither,2026-07-18 04:00:12.062,2026-07-18 04:01:52.062,1.666666666666714,263.0979191029144,-38.57142857142857,{'dither': True},61239.16680627315,9,17.539861273527627
88_22_dither,2026-07-18 04:01:52.062,2026-07-18 04:03:32.062,1.666666666666714,257.1962797586521,-38.57142857142857,{'dither': True},61239.16796368056,9,17.14641865057681
86_22_dither,2026-07-18 04:03:32.062,2026-07-18 04:05:12.062,1.666666666666714,251.2946404143898,-38.57142857142857,{'dither': True},61239.169121087965,9,16.75297602762599
90_24_dither,2026-07-18 04:05:12.062,2026-07-18 04:06:52.062,1.666666666666714,248.68693930878553,-33.896103896103895,{'dither': True},61239.17027849537,9,16.57912928725237
92_24_dither,2026-07-18 04:06:52.062,2026-07-18 04:08:32.062,1.666666666666714,254.26833465762272,-33.896103896103895,{'dither': True},61239.171435902776,9,16.951222310508186
