target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,start_time_mjd,block_number,ra_hr
102_28_dither,2026-07-20 00:57:44.199,2026-07-20 00:59:24.199,1.666666666666714,257.9496805260047,-24.545454545454543,{'dither': True},61241.040094895834,3,17.19664536840032
116_32_dither,2026-07-20 00:59:24.199,2026-07-20 01:01:04.199,1.666666666666714,277.79260498695004,-15.194805194805197,{'dither': True},61241.04125230324,3,18.519506999130005
110_32_dither,2026-07-20 01:01:04.199,2026-07-20 01:02:44.199,1.666666666666714,263.2959606916481,-15.194805194805197,{'dither': True},61241.04240971065,3,17.553064046109874
104_34_dither,2026-07-20 01:02:44.199,2026-07-20 01:04:24.199,1.666666666666714,243.8399380847953,-10.519480519480515,{'dither': True},61241.04356711805,3,16.25599587231969
106_34_dither,2026-07-20 01:04:24.199,2026-07-20 01:06:04.199,1.666666666666714,248.57678019005849,-10.519480519480515,{'dither': True},61241.04472452546,3,16.571785346003903
108_34_dither,2026-07-20 01:06:04.199,2026-07-20 01:07:44.199,1.666666666666714,253.3136222953217,-10.519480519480515,{'dither': True},61241.04588193287,3,16.887574819688115
110_34_dither,2026-07-20 01:07:44.199,2026-07-20 01:09:24.199,1.666666666666714,258.05046440058476,-10.519480519480515,{'dither': True},61241.04703934028,3,17.20336429337232
112_34_dither,2026-07-20 01:09:24.199,2026-07-20 01:11:04.199,1.666666666666714,262.78730650584794,-10.519480519480515,{'dither': True},61241.04819674769,3,17.519153767056533
118_34_dither,2026-07-20 01:11:04.199,2026-07-20 01:12:44.199,1.666666666666714,276.9978328216374,-10.519480519480515,{'dither': True},61241.04935415509,3,18.466522188109163
120_34_dither,2026-07-20 01:12:44.199,2026-07-20 01:14:24.199,1.666666666666714,281.7346749269006,-10.519480519480515,{'dither': True},61241.0505115625,3,18.782311661793376
122_34_dither,2026-07-20 01:14:24.199,2026-07-20 01:16:04.199,1.666666666666714,286.4715170321638,-10.519480519480515,{'dither': True},61241.05166896991,3,19.098101135477588
120_36_dither,2026-07-20 01:16:04.199,2026-07-20 01:17:44.199,1.666666666666714,279.87708978758167,-5.84415584415585,{'dither': True},61241.052826377316,3,18.65847265250545
118_36_dither,2026-07-20 01:17:44.199,2026-07-20 01:19:24.199,1.666666666666714,275.1712074346405,-5.84415584415585,{'dither': True},61241.053983784725,3,18.34474716230937
112_36_dither,2026-07-20 01:19:24.199,2026-07-20 01:21:04.199,1.666666666666714,261.05356037581697,-5.84415584415585,{'dither': True},61241.055141192126,3,17.403570691721136
110_36_dither,2026-07-20 01:21:04.199,2026-07-20 01:22:44.199,1.666666666666714,256.3476780228758,-5.84415584415585,{'dither': True},61241.056298599535,3,17.08984520152506
108_36_dither,2026-07-20 01:22:44.199,2026-07-20 01:24:24.199,1.666666666666714,251.64179566993465,-5.84415584415585,{'dither': True},61241.05745600694,3,16.77611971132898
114_38_dither,2026-07-20 01:24:24.199,2026-07-20 01:26:04.199,1.666666666666714,264.01765510461763,-1.16883116883117,{'dither': True},61241.05861341435,3,17.601177006974513
Unused Time,2026-07-20 01:26:04.199,2026-07-20 01:27:44.199,1.6666666666659147,,,,61241.05977082176,3,
98_34,2026-07-20 01:27:44.199,2026-07-20 01:29:24.199,1.666666666666714,232.1052631578947,-10.519480519480515,{'dither': False},61241.06092822917,4,15.473684210526317
100_34,2026-07-20 01:29:24.199,2026-07-20 01:31:04.199,1.666666666666714,236.8421052631579,-10.519480519480515,{'dither': False},61241.06208563657,4,15.78947368421053
102_34,2026-07-20 01:31:04.199,2026-07-20 01:32:44.199,1.666666666666714,241.578947368421,-10.519480519480515,{'dither': False},61241.06324304398,4,16.105263157894736
106_36,2026-07-20 01:32:44.199,2026-07-20 01:34:24.199,1.666666666666714,249.41176470588235,-5.84415584415585,{'dither': False},61241.06440045139,4,16.627450980392158
104_36,2026-07-20 01:34:24.199,2026-07-20 01:36:04.199,1.666666666666714,244.70588235294116,-5.84415584415585,{'dither': False},61241.0655578588,4,16.31372549019608
102_36,2026-07-20 01:36:04.199,2026-07-20 01:37:44.199,1.666666666666714,239.99999999999997,-5.84415584415585,{'dither': False},61241.066715266206,4,16.0
100_36,2026-07-20 01:37:44.199,2026-07-20 01:39:24.199,1.666666666666714,235.2941176470588,-5.84415584415585,{'dither': False},61241.06787267361,4,15.686274509803924
104_38,2026-07-20 01:39:24.199,2026-07-20 01:41:04.199,1.666666666666714,243.11688311688312,-1.16883116883117,{'dither': False},61241.06903008102,4,16.20779220779221
106_38,2026-07-20 01:41:04.199,2026-07-20 01:42:44.199,1.666666666666714,247.7922077922078,-1.16883116883117,{'dither': False},61241.070187488425,4,16.519480519480524
108_38,2026-07-20 01:42:44.199,2026-07-20 01:44:24.199,1.666666666666714,252.4675324675325,-1.16883116883117,{'dither': False},61241.071344895834,4,16.831168831168835
110_38,2026-07-20 01:44:24.199,2026-07-20 01:46:04.199,1.666666666666714,257.14285714285717,-1.16883116883117,{'dither': False},61241.07250230324,4,17.14285714285715
112_38,2026-07-20 01:46:04.199,2026-07-20 01:47:44.199,1.666666666666714,261.8181818181818,-1.16883116883117,{'dither': False},61241.07365971065,4,17.454545454545457
118_38,2026-07-20 01:47:44.199,2026-07-20 01:49:24.199,1.666666666666714,275.8441558441558,-1.16883116883117,{'dither': False},61241.07481711805,4,18.38961038961039
114_40,2026-07-20 01:49:24.199,2026-07-20 01:51:04.199,1.666666666666714,266.4935064935065,3.5064935064934972,{'dither': False},61241.07597452546,4,17.76623376623377
112_40,2026-07-20 01:51:04.199,2026-07-20 01:52:44.199,1.666666666666714,261.8181818181818,3.5064935064934972,{'dither': False},61241.07713193287,4,17.454545454545457
110_40,2026-07-20 01:52:44.199,2026-07-20 01:54:24.199,1.666666666666714,257.14285714285717,3.5064935064934972,{'dither': False},61241.07828934028,4,17.14285714285715
108_40,2026-07-20 01:54:24.199,2026-07-20 01:56:04.199,1.666666666666714,252.4675324675325,3.5064935064934972,{'dither': False},61241.07944674769,4,16.831168831168835
Unused Time,2026-07-20 01:56:04.199,2026-07-20 01:57:44.199,1.6666666666659147,,,,61241.08060415509,4,
98_34_dither,2026-07-20 01:57:44.199,2026-07-20 01:59:24.199,1.666666666666714,229.62941176900583,-10.519480519480515,{'dither': True},61241.0817615625,5,15.308627451267059
100_34_dither,2026-07-20 01:59:24.199,2026-07-20 02:01:04.199,1.666666666666714,234.366253874269,-10.519480519480515,{'dither': True},61241.08291896991,5,15.62441692495127
102_34_dither,2026-07-20 02:01:04.199,2026-07-20 02:02:44.199,1.666666666666714,239.10309597953213,-10.519480519480515,{'dither': True},61241.084076377316,5,15.940206398635478
106_36_dither,2026-07-20 02:02:44.199,2026-07-20 02:04:24.199,1.666666666666714,246.93591331699344,-5.84415584415585,{'dither': True},61241.085233784725,5,16.4623942211329
104_36_dither,2026-07-20 02:04:24.199,2026-07-20 02:06:04.199,1.666666666666714,242.23003096405228,-5.84415584415585,{'dither': True},61241.086391192126,5,16.148668730936823
102_36_dither,2026-07-20 02:06:04.199,2026-07-20 02:07:44.199,1.666666666666714,237.5241486111111,-5.84415584415585,{'dither': True},61241.087548599535,5,15.834943240740742
100_36_dither,2026-07-20 02:07:44.199,2026-07-20 02:09:24.199,1.666666666666714,232.81826625816993,-5.84415584415585,{'dither': True},61241.08870600694,5,15.521217750544665
104_38_dither,2026-07-20 02:09:24.199,2026-07-20 02:11:04.199,1.666666666666714,240.64103172799423,-1.16883116883117,{'dither': True},61241.08986341435,5,16.04273544853295
106_38_dither,2026-07-20 02:11:04.199,2026-07-20 02:12:44.199,1.666666666666714,245.3163564033189,-1.16883116883117,{'dither': True},61241.09102082176,5,16.354423760221263
108_38_dither,2026-07-20 02:12:44.199,2026-07-20 02:14:24.199,1.666666666666714,249.9916810786436,-1.16883116883117,{'dither': True},61241.09217822917,5,16.666112071909577
110_38_dither,2026-07-20 02:14:24.199,2026-07-20 02:16:04.199,1.666666666666714,254.66700575396828,-1.16883116883117,{'dither': True},61241.09333563657,5,16.977800383597888
112_38_dither,2026-07-20 02:16:04.199,2026-07-20 02:17:44.199,1.666666666666714,259.34233042929293,-1.16883116883117,{'dither': True},61241.09449304398,5,17.2894886952862
118_38_dither,2026-07-20 02:17:44.199,2026-07-20 02:19:24.199,1.666666666666714,273.3683044552669,-1.16883116883117,{'dither': True},61241.09565045139,5,18.22455363035113
114_40_dither,2026-07-20 02:19:24.199,2026-07-20 02:21:04.199,1.666666666666714,264.01765510461763,3.5064935064934972,{'dither': True},61241.0968078588,5,17.601177006974513
112_40_dither,2026-07-20 02:21:04.199,2026-07-20 02:22:44.199,1.666666666666714,259.34233042929293,3.5064935064934972,{'dither': True},61241.097965266206,5,17.2894886952862
110_40_dither,2026-07-20 02:22:44.199,2026-07-20 02:24:24.199,1.666666666666714,254.66700575396828,3.5064935064934972,{'dither': True},61241.09912267361,5,16.977800383597888
108_40_dither,2026-07-20 02:24:24.199,2026-07-20 02:26:04.199,1.666666666666714,249.9916810786436,3.5064935064934972,{'dither': True},61241.10028008102,5,16.666112071909577
Unused Time,2026-07-20 02:26:04.199,2026-07-20 02:27:44.199,1.6666666666659147,,,,61241.101437488425,5,
94_34,2026-07-20 02:27:44.199,2026-07-20 02:29:24.199,1.666666666666714,222.6315789473684,-10.519480519480515,{'dither': False},61241.102594895834,6,14.842105263157897
96_34,2026-07-20 02:29:24.199,2026-07-20 02:31:04.199,1.666666666666714,227.36842105263156,-10.519480519480515,{'dither': False},61241.10375230324,6,15.157894736842106
122_36,2026-07-20 02:31:04.199,2026-07-20 02:32:44.199,1.666666666666714,287.0588235294117,-5.84415584415585,{'dither': False},61241.10490971065,6,19.137254901960784
98_36,2026-07-20 02:32:44.199,2026-07-20 02:34:24.199,1.666666666666714,230.5882352941176,-5.84415584415585,{'dither': False},61241.10606711805,6,15.372549019607842
96_36,2026-07-20 02:34:24.199,2026-07-20 02:36:04.199,1.666666666666714,225.88235294117644,-5.84415584415585,{'dither': False},61241.10722452546,6,15.058823529411764
98_38,2026-07-20 02:36:04.199,2026-07-20 02:37:44.199,1.666666666666714,229.0909090909091,-1.16883116883117,{'dither': False},61241.10838193287,6,15.272727272727275
100_38,2026-07-20 02:37:44.199,2026-07-20 02:39:24.199,1.666666666666714,233.76623376623377,-1.16883116883117,{'dither': False},61241.10953934028,6,15.584415584415588
102_38,2026-07-20 02:39:24.199,2026-07-20 02:41:04.199,1.666666666666714,238.4415584415584,-1.16883116883117,{'dither': False},61241.11069674769,6,15.896103896103897
120_38,2026-07-20 02:41:04.199,2026-07-20 02:42:44.199,1.666666666666714,280.5194805194805,-1.16883116883117,{'dither': False},61241.11185415509,6,18.701298701298704
122_38,2026-07-20 02:42:44.199,2026-07-20 02:44:24.199,1.666666666666714,285.19480519480516,-1.16883116883117,{'dither': False},61241.1130115625,6,19.012987012987015
120_40,2026-07-20 02:44:24.199,2026-07-20 02:46:04.199,1.666666666666714,280.5194805194805,3.5064935064934972,{'dither': False},61241.11416896991,6,18.701298701298704
118_40,2026-07-20 02:46:04.199,2026-07-20 02:47:44.199,1.666666666666714,275.8441558441558,3.5064935064934972,{'dither': False},61241.115326377316,6,18.38961038961039
106_40,2026-07-20 02:47:44.199,2026-07-20 02:49:24.199,1.666666666666714,247.7922077922078,3.5064935064934972,{'dither': False},61241.116483784725,6,16.519480519480524
104_40,2026-07-20 02:49:24.199,2026-07-20 02:51:04.199,1.666666666666714,243.11688311688312,3.5064935064934972,{'dither': False},61241.117641192126,6,16.20779220779221
102_40,2026-07-20 02:51:04.199,2026-07-20 02:52:44.199,1.666666666666714,238.4415584415584,3.5064935064934972,{'dither': False},61241.118798599535,6,15.896103896103897
100_40,2026-07-20 02:52:44.199,2026-07-20 02:54:24.199,1.666666666666714,233.76623376623377,3.5064935064934972,{'dither': False},61241.11995600694,6,15.584415584415588
Unused Time,2026-07-20 02:54:24.199,2026-07-20 02:57:44.199,3.3333333333326287,,,,61241.12111341435,6,
96_34_dither,2026-07-20 02:57:44.199,2026-07-20 02:59:24.199,1.666666666666714,224.89256966374268,-10.519480519480515,{'dither': True},61241.12342822917,7,14.992837977582848
122_36_dither,2026-07-20 02:59:24.199,2026-07-20 03:01:04.199,1.666666666666714,284.5829721405228,-5.84415584415585,{'dither': True},61241.12458563657,7,18.972198142701526
98_36_dither,2026-07-20 03:01:04.199,2026-07-20 03:02:44.199,1.666666666666714,228.1123839052287,-5.84415584415585,{'dither': True},61241.12574304398,7,15.207492260348584
100_38_dither,2026-07-20 03:02:44.199,2026-07-20 03:04:24.199,1.666666666666714,231.29038237734488,-1.16883116883117,{'dither': True},61241.12690045139,7,15.419358825156328
102_38_dither,2026-07-20 03:04:24.199,2026-07-20 03:06:04.199,1.666666666666714,235.96570705266953,-1.16883116883117,{'dither': True},61241.1280578588,7,15.731047136844639
120_38_dither,2026-07-20 03:06:04.199,2026-07-20 03:07:44.199,1.666666666666714,278.0436291305916,-1.16883116883117,{'dither': True},61241.129215266206,7,18.536241942039446
122_38_dither,2026-07-20 03:07:44.199,2026-07-20 03:09:24.199,1.666666666666714,282.71895380591627,-1.16883116883117,{'dither': True},61241.13037267361,7,18.847930253727753
120_40_dither,2026-07-20 03:09:24.199,2026-07-20 03:11:04.199,1.666666666666714,278.0436291305916,3.5064935064934972,{'dither': True},61241.13153008102,7,18.536241942039446
118_40_dither,2026-07-20 03:11:04.199,2026-07-20 03:12:44.199,1.666666666666714,273.3683044552669,3.5064935064934972,{'dither': True},61241.132687488425,7,18.22455363035113
106_40_dither,2026-07-20 03:12:44.199,2026-07-20 03:14:24.199,1.666666666666714,245.3163564033189,3.5064935064934972,{'dither': True},61241.133844895834,7,16.354423760221263
104_40_dither,2026-07-20 03:14:24.199,2026-07-20 03:16:04.199,1.666666666666714,240.64103172799423,3.5064935064934972,{'dither': True},61241.13500230324,7,16.04273544853295
102_40_dither,2026-07-20 03:16:04.199,2026-07-20 03:17:44.199,1.666666666666714,235.96570705266953,3.5064935064934972,{'dither': True},61241.13615971065,7,15.731047136844639
Unused Time,2026-07-20 03:17:44.199,2026-07-20 03:27:44.199,9.999999999999485,,,,61241.13731711805,7,
124_34,2026-07-20 03:27:44.199,2026-07-20 03:29:24.199,1.666666666666714,293.6842105263158,-10.519480519480515,{'dither': False},61241.1442615625,8,19.578947368421055
126_34,2026-07-20 03:29:24.199,2026-07-20 03:31:04.199,1.666666666666714,298.4210526315789,-10.519480519480515,{'dither': False},61241.14541896991,8,19.894736842105264
128_34,2026-07-20 03:31:04.199,2026-07-20 03:32:44.199,1.666666666666714,303.1578947368421,-10.519480519480515,{'dither': False},61241.146576377316,8,20.210526315789476
130_34,2026-07-20 03:32:44.199,2026-07-20 03:34:24.199,1.666666666666714,307.89473684210526,-10.519480519480515,{'dither': False},61241.147733784725,8,20.52631578947369
130_36,2026-07-20 03:34:24.199,2026-07-20 03:36:04.199,1.666666666666714,305.88235294117646,-5.84415584415585,{'dither': False},61241.148891192126,8,20.3921568627451
128_36,2026-07-20 03:36:04.199,2026-07-20 03:37:44.199,1.666666666666714,301.17647058823525,-5.84415584415585,{'dither': False},61241.150048599535,8,20.07843137254902
126_36,2026-07-20 03:37:44.199,2026-07-20 03:39:24.199,1.666666666666714,296.4705882352941,-5.84415584415585,{'dither': False},61241.15120600694,8,19.764705882352942
124_36,2026-07-20 03:39:24.199,2026-07-20 03:41:04.199,1.666666666666714,291.7647058823529,-5.84415584415585,{'dither': False},61241.15236341435,8,19.450980392156865
124_38,2026-07-20 03:41:04.199,2026-07-20 03:42:44.199,1.666666666666714,289.87012987012986,-1.16883116883117,{'dither': False},61241.15352082176,8,19.32467532467533
126_38,2026-07-20 03:42:44.199,2026-07-20 03:44:24.199,1.666666666666714,294.5454545454545,-1.16883116883117,{'dither': False},61241.15467822917,8,19.636363636363637
128_38,2026-07-20 03:44:24.199,2026-07-20 03:46:04.199,1.666666666666714,299.2207792207792,-1.16883116883117,{'dither': False},61241.15583563657,8,19.94805194805195
130_38,2026-07-20 03:46:04.199,2026-07-20 03:47:44.199,1.666666666666714,303.8961038961039,-1.16883116883117,{'dither': False},61241.15699304398,8,20.259740259740266
130_40,2026-07-20 03:47:44.199,2026-07-20 03:49:24.199,1.666666666666714,303.8961038961039,3.5064935064934972,{'dither': False},61241.15815045139,8,20.259740259740266
128_40,2026-07-20 03:49:24.199,2026-07-20 03:51:04.199,1.666666666666714,299.2207792207792,3.5064935064934972,{'dither': False},61241.1593078588,8,19.94805194805195
126_40,2026-07-20 03:51:04.199,2026-07-20 03:52:44.199,1.666666666666714,294.5454545454545,3.5064935064934972,{'dither': False},61241.160465266206,8,19.636363636363637
124_40,2026-07-20 03:52:44.199,2026-07-20 03:54:24.199,1.666666666666714,289.87012987012986,3.5064935064934972,{'dither': False},61241.16162267361,8,19.32467532467533
122_40,2026-07-20 03:54:24.199,2026-07-20 03:56:04.199,1.666666666666714,285.19480519480516,3.5064935064934972,{'dither': False},61241.16278008102,8,19.012987012987015
Unused Time,2026-07-20 03:56:04.199,2026-07-20 03:57:44.199,1.6666666666659147,,,,61241.163937488425,8,
124_34_dither,2026-07-20 03:57:44.199,2026-07-20 03:59:24.199,1.666666666666714,291.2083591374269,-10.519480519480515,{'dither': True},61241.165094895834,9,19.413890609161797
126_34_dither,2026-07-20 03:59:24.199,2026-07-20 04:01:04.199,1.666666666666714,295.94520124269,-10.519480519480515,{'dither': True},61241.16625230324,9,19.729680082846006
128_34_dither,2026-07-20 04:01:04.199,2026-07-20 04:02:44.199,1.666666666666714,300.6820433479532,-10.519480519480515,{'dither': True},61241.16740971065,9,20.045469556530218
130_34_dither,2026-07-20 04:02:44.199,2026-07-20 04:04:24.199,1.666666666666714,305.4188854532164,-10.519480519480515,{'dither': True},61241.16856711805,9,20.36125903021443
130_36_dither,2026-07-20 04:04:24.199,2026-07-20 04:06:04.199,1.666666666666714,303.4065015522876,-5.84415584415585,{'dither': True},61241.16972452546,9,20.227100103485842
128_36_dither,2026-07-20 04:06:04.199,2026-07-20 04:07:44.199,1.666666666666714,298.70061919934636,-5.84415584415585,{'dither': True},61241.17088193287,9,19.91337461328976
126_36_dither,2026-07-20 04:07:44.199,2026-07-20 04:09:24.199,1.666666666666714,293.9947368464052,-5.84415584415585,{'dither': True},61241.17203934028,9,19.599649123093684
124_36_dither,2026-07-20 04:09:24.199,2026-07-20 04:11:04.199,1.666666666666714,289.28885449346404,-5.84415584415585,{'dither': True},61241.17319674769,9,19.285923632897607
124_38_dither,2026-07-20 04:11:04.199,2026-07-20 04:12:44.199,1.666666666666714,287.394278481241,-1.16883116883117,{'dither': True},61241.17435415509,9,19.159618565416068
126_38_dither,2026-07-20 04:12:44.199,2026-07-20 04:14:24.199,1.666666666666714,292.0696031565656,-1.16883116883117,{'dither': True},61241.1755115625,9,19.47130687710438
128_38_dither,2026-07-20 04:14:24.199,2026-07-20 04:16:04.199,1.666666666666714,296.7449278318903,-1.16883116883117,{'dither': True},61241.17666896991,9,19.782995188792693
