target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,block_number,ra_hr
34_26,2026-04-29 23:55:49.243,2026-04-29 23:57:29.243,1.666666666666714,90.0,-29.220779220779225,{'dither': False},0,6.000000000000001
36_22,2026-04-29 23:57:29.243,2026-04-29 23:59:09.243,1.666666666666714,106.2295081967213,-38.57142857142857,{'dither': False},0,7.081967213114755
Unused Time,2026-04-29 23:59:09.243,2026-04-30 00:00:49.243,1.6666666666660745,,,,0,
28_20_dither,2026-04-30 00:00:49.243,2026-04-30 00:02:29.243,1.666666666666634,90.89690402046784,-40.89610463564214,{'dither': True},1,6.059793601364524
30_20_dither,2026-04-30 00:02:29.243,2026-04-30 00:04:09.243,1.666666666666634,97.21269349415203,-40.89610463564214,{'dither': True},1,6.48084623294347
30_22_dither,2026-04-30 00:04:09.243,2026-04-30 00:05:49.243,1.666666666666634,91.0004415528233,-36.22077996031746,{'dither': True},1,6.066696103521555
26_18_dither,2026-04-30 00:05:49.243,2026-04-30 00:07:29.243,1.666666666666634,91.61870853174604,-45.57142931096681,{'dither': True},1,6.107913902116404
32_22_dither,2026-04-30 00:07:29.243,2026-04-30 00:09:09.243,1.666666666666634,96.9020808970856,-36.22077996031746,{'dither': True},1,6.460138726472374
28_18_dither,2026-04-30 00:09:09.243,2026-04-30 00:10:49.243,1.666666666666634,98.47585138888888,-45.57142931096681,{'dither': True},1,6.56505675925926
32_20_dither,2026-04-30 00:10:49.243,2026-04-30 00:12:29.243,1.666666666666634,103.52848296783624,-40.89610463564214,{'dither': True},1,6.901898864522417
32_24_dither,2026-04-30 00:12:29.243,2026-04-30 00:14:09.243,1.666666666666634,91.77817697028424,-31.545455284992784,{'dither': True},1,6.118545131352284
24_16_dither,2026-04-30 00:14:09.243,2026-04-30 00:15:49.243,1.666666666666634,92.47585138888888,-50.24675398629149,{'dither': True},1,6.16505675925926
34_22_dither,2026-04-30 00:15:49.243,2026-04-30 00:17:29.243,1.666666666666634,102.80372024134788,-36.22077996031746,{'dither': True},1,6.853581349423193
34_24_dither,2026-04-30 00:17:29.243,2026-04-30 00:19:09.243,1.666666666666634,97.35957231912144,-31.545455284992784,{'dither': True},1,6.490638154608098
30_18_dither,2026-04-30 00:19:09.243,2026-04-30 00:20:49.243,1.666666666666634,105.33299424603176,-45.57142931096681,{'dither': True},1,7.022199616402118
26_16_dither,2026-04-30 00:20:49.243,2026-04-30 00:22:29.243,1.666666666666634,99.97585138888888,-50.24675398629149,{'dither': True},1,6.665056759259261
36_24_dither,2026-04-30 00:22:29.243,2026-04-30 00:24:09.243,1.666666666666634,102.94096766795865,-31.545455284992784,{'dither': True},1,6.862731177863911
34_20_dither,2026-04-30 00:24:09.243,2026-04-30 00:25:49.243,1.666666666666634,109.84427244152046,-40.89610463564214,{'dither': True},1,7.322951496101365
36_22_dither,2026-04-30 00:25:49.243,2026-04-30 00:27:29.243,1.666666666666634,108.70535958561018,-36.22077996031746,{'dither': True},1,7.247023972374014
Unused Time,2026-04-30 00:27:29.243,2026-04-30 00:30:49.243,3.333333333333748,,,,1,
38_24,2026-04-30 00:30:49.243,2026-04-30 00:32:29.243,1.666666666666634,106.04651162790698,-33.896103896103895,{'dither': False},2,7.069767441860467
32_18,2026-04-30 00:32:29.243,2026-04-30 00:34:09.243,1.666666666666634,109.71428571428572,-47.922077922077925,{'dither': False},2,7.314285714285716
28_16,2026-04-30 00:34:09.243,2026-04-30 00:35:49.243,1.666666666666634,105.0,-52.5974025974026,{'dither': False},2,7.000000000000002
38_22,2026-04-30 00:35:49.243,2026-04-30 00:37:29.243,1.666666666666634,112.1311475409836,-38.57142857142857,{'dither': False},2,7.475409836065575
40_26,2026-04-30 00:37:29.243,2026-04-30 00:39:09.243,1.666666666666634,105.88235294117648,-29.220779220779225,{'dither': False},2,7.058823529411766
36_20,2026-04-30 00:39:09.243,2026-04-30 00:40:49.243,1.666666666666634,113.6842105263158,-43.24675324675325,{'dither': False},2,7.578947368421055
24_14,2026-04-30 00:40:49.243,2026-04-30 00:42:29.243,1.666666666666634,100.46511627906976,-57.27272727272727,{'dither': False},2,6.697674418604652
40_24,2026-04-30 00:42:29.243,2026-04-30 00:44:09.243,1.666666666666634,111.6279069767442,-33.896103896103895,{'dither': False},2,7.441860465116282
30_16,2026-04-30 00:44:09.243,2026-04-30 00:45:49.243,1.666666666666714,112.5,-52.5974025974026,{'dither': False},2,7.500000000000002
34_18,2026-04-30 00:45:49.243,2026-04-30 00:47:29.243,1.666666666666714,116.57142857142858,-47.922077922077925,{'dither': False},2,7.771428571428574
26_14,2026-04-30 00:47:29.243,2026-04-30 00:49:09.243,1.666666666666714,108.83720930232558,-57.27272727272727,{'dither': False},2,7.255813953488373
42_26,2026-04-30 00:49:09.243,2026-04-30 00:50:49.243,1.666666666666714,111.1764705882353,-29.220779220779225,{'dither': False},2,7.411764705882355
40_22,2026-04-30 00:50:49.243,2026-04-30 00:52:29.243,1.666666666666714,118.03278688524588,-38.57142857142857,{'dither': False},2,7.868852459016394
42_28,2026-04-30 00:52:29.243,2026-04-30 00:54:09.243,1.666666666666714,107.23404255319149,-24.545454545454543,{'dither': False},2,7.148936170212767
38_20,2026-04-30 00:54:09.243,2026-04-30 00:55:49.243,1.666666666666714,120.0,-43.24675324675325,{'dither': False},2,8.000000000000002
42_24,2026-04-30 00:55:49.243,2026-04-30 00:57:29.243,1.666666666666714,117.2093023255814,-33.896103896103895,{'dither': False},2,7.813953488372095
32_16,2026-04-30 00:57:29.243,2026-04-30 00:59:09.243,1.666666666666714,120.0,-52.5974025974026,{'dither': False},2,8.000000000000002
Unused Time,2026-04-30 00:59:09.243,2026-04-30 01:00:49.243,1.6666666666665542,,,,2,
38_24_dither,2026-04-30 01:00:49.243,2026-04-30 01:02:29.243,1.666666666666714,108.52236301679586,-31.545455284992784,{'dither': True},3,7.234824201119726
32_18_dither,2026-04-30 01:02:29.243,2026-04-30 01:04:09.243,1.666666666666714,112.1901371031746,-45.57142931096681,{'dither': True},3,7.479342473544976
28_16_dither,2026-04-30 01:04:09.243,2026-04-30 01:05:49.243,1.666666666666714,107.47585138888888,-50.24675398629149,{'dither': True},3,7.165056759259261
38_22_dither,2026-04-30 01:05:49.243,2026-04-30 01:07:29.243,1.666666666666714,114.60699892987247,-36.22077996031746,{'dither': True},3,7.640466595324833
40_26_dither,2026-04-30 01:07:29.243,2026-04-30 01:09:09.243,1.666666666666714,108.35820433006536,-26.870130609668113,{'dither': True},3,7.223880288671025
36_20_dither,2026-04-30 01:09:09.243,2026-04-30 01:10:49.243,1.666666666666714,116.16006191520468,-40.89610463564214,{'dither': True},3,7.744004127680314
24_14_dither,2026-04-30 01:10:49.243,2026-04-30 01:12:29.243,1.666666666666714,102.94096766795865,-54.92207866161616,{'dither': True},3,6.862731177863911
40_24_dither,2026-04-30 01:12:29.243,2026-04-30 01:14:09.243,1.666666666666714,114.10375836563308,-31.545455284992784,{'dither': True},3,7.6069172243755405
30_16_dither,2026-04-30 01:14:09.243,2026-04-30 01:15:49.243,1.666666666666714,114.97585138888888,-50.24675398629149,{'dither': True},3,7.665056759259261
34_18_dither,2026-04-30 01:15:49.243,2026-04-30 01:17:29.243,1.666666666666714,119.04727996031748,-45.57142931096681,{'dither': True},3,7.936485330687834
26_14_dither,2026-04-30 01:17:29.243,2026-04-30 01:19:09.243,1.666666666666714,111.31306069121446,-54.92207866161616,{'dither': True},3,7.420870712747632
42_26_dither,2026-04-30 01:19:09.243,2026-04-30 01:20:49.243,1.666666666666714,113.6523219771242,-26.870130609668113,{'dither': True},3,7.576821465141615
40_22_dither,2026-04-30 01:20:49.243,2026-04-30 01:22:29.243,1.666666666666714,120.50863827413475,-36.22077996031746,{'dither': True},3,8.033909218275651
38_20_dither,2026-04-30 01:22:29.243,2026-04-30 01:24:09.243,1.666666666666714,122.47585138888888,-40.89610463564214,{'dither': True},3,8.16505675925926
42_24_dither,2026-04-30 01:24:09.243,2026-04-30 01:25:49.243,1.666666666666714,119.68515371447027,-31.545455284992784,{'dither': True},3,7.979010247631353
32_16_dither,2026-04-30 01:25:49.243,2026-04-30 01:27:29.243,1.666666666666714,122.47585138888888,-50.24675398629149,{'dither': True},3,8.16505675925926
Unused Time,2026-04-30 01:27:29.243,2026-04-30 01:30:49.243,3.3333333333326287,,,,3,
46_26,2026-04-30 01:30:49.243,2026-04-30 01:32:29.243,1.666666666666714,121.76470588235296,-29.220779220779225,{'dither': False},4,8.117647058823533
44_24,2026-04-30 01:32:29.243,2026-04-30 01:34:09.243,1.666666666666714,122.7906976744186,-33.896103896103895,{'dither': False},4,8.186046511627907
48_28,2026-04-30 01:34:09.243,2026-04-30 01:35:49.243,1.666666666666714,122.55319148936172,-24.545454545454543,{'dither': False},4,8.17021276595745
42_22,2026-04-30 01:35:49.243,2026-04-30 01:37:29.243,1.666666666666714,123.9344262295082,-38.57142857142857,{'dither': False},4,8.262295081967215
48_26,2026-04-30 01:37:29.243,2026-04-30 01:39:09.243,1.666666666666714,127.05882352941175,-29.220779220779225,{'dither': False},4,8.470588235294118
46_24,2026-04-30 01:39:09.243,2026-04-30 01:40:49.243,1.666666666666714,128.3720930232558,-33.896103896103895,{'dither': False},4,8.55813953488372
50_30,2026-04-30 01:40:49.243,2026-04-30 01:42:29.243,1.666666666666714,123.28767123287672,-19.870129870129876,{'dither': False},4,8.219178082191783
50_28,2026-04-30 01:42:29.243,2026-04-30 01:44:09.243,1.666666666666714,127.6595744680851,-24.545454545454543,{'dither': False},4,8.510638297872342
40_20,2026-04-30 01:44:09.243,2026-04-30 01:45:49.243,1.666666666666714,126.3157894736842,-43.24675324675325,{'dither': False},4,8.421052631578949
44_22,2026-04-30 01:45:49.243,2026-04-30 01:47:29.243,1.666666666666714,129.8360655737705,-38.57142857142857,{'dither': False},4,8.655737704918035
36_18,2026-04-30 01:47:29.243,2026-04-30 01:49:09.243,1.666666666666714,123.42857142857144,-47.922077922077925,{'dither': False},4,8.228571428571431
50_26,2026-04-30 01:49:09.243,2026-04-30 01:50:49.243,1.666666666666714,132.3529411764706,-29.220779220779225,{'dither': False},4,8.823529411764708
52_30,2026-04-30 01:50:49.243,2026-04-30 01:52:29.243,1.666666666666714,128.21917808219175,-19.870129870129876,{'dither': False},4,8.54794520547945
48_24,2026-04-30 01:52:29.243,2026-04-30 01:54:09.243,1.666666666666714,133.953488372093,-33.896103896103895,{'dither': False},4,8.930232558139535
42_20,2026-04-30 01:54:09.243,2026-04-30 01:55:49.243,1.666666666666714,132.6315789473684,-43.24675324675325,{'dither': False},4,8.842105263157896
52_28,2026-04-30 01:55:49.243,2026-04-30 01:57:29.243,1.666666666666714,132.7659574468085,-24.545454545454543,{'dither': False},4,8.851063829787234
52_32,2026-04-30 01:57:29.243,2026-04-30 01:59:09.243,1.666666666666714,125.63758389261746,-15.194805194805197,{'dither': False},4,8.375838926174499
Unused Time,2026-04-30 01:59:09.243,2026-04-30 02:00:49.243,1.6666666666659147,,,,4,
46_26_dither,2026-04-30 02:00:49.243,2026-04-30 02:02:29.243,1.666666666666714,124.24055727124184,-26.870130609668113,{'dither': True},5,8.28270381808279
44_24_dither,2026-04-30 02:02:29.243,2026-04-30 02:04:09.243,1.666666666666714,125.26654906330748,-31.545455284992784,{'dither': True},5,8.351103270887167
48_28_dither,2026-04-30 02:04:09.243,2026-04-30 02:05:49.243,1.666666666666714,125.0290428782506,-22.19480593434343,{'dither': True},5,8.33526952521671
42_22_dither,2026-04-30 02:05:49.243,2026-04-30 02:07:29.243,1.666666666666714,126.41027761839707,-36.22077996031746,{'dither': True},5,8.427351841226473
48_26_dither,2026-04-30 02:07:29.243,2026-04-30 02:09:09.243,1.666666666666714,129.53467491830065,-26.870130609668113,{'dither': True},5,8.63564499455338
46_24_dither,2026-04-30 02:09:09.243,2026-04-30 02:10:49.243,1.666666666666714,130.84794441214467,-31.545455284992784,{'dither': True},5,8.72319629414298
50_30_dither,2026-04-30 02:10:49.243,2026-04-30 02:12:29.243,1.666666666666714,125.7635226217656,-17.519481259018765,{'dither': True},5,8.384234841451041
50_28_dither,2026-04-30 02:12:29.243,2026-04-30 02:14:09.243,1.666666666666714,130.135425856974,-22.19480593434343,{'dither': True},5,8.675695057131602
40_20_dither,2026-04-30 02:14:09.243,2026-04-30 02:15:49.243,1.666666666666714,128.7916408625731,-40.89610463564214,{'dither': True},5,8.586109390838208
44_22_dither,2026-04-30 02:15:49.243,2026-04-30 02:17:29.243,1.666666666666714,132.31191696265938,-36.22077996031746,{'dither': True},5,8.820794464177293
36_18_dither,2026-04-30 02:17:29.243,2026-04-30 02:19:09.243,1.666666666666714,125.90442281746031,-45.57142931096681,{'dither': True},5,8.39362818783069
50_26_dither,2026-04-30 02:19:09.243,2026-04-30 02:20:49.243,1.666666666666714,134.8287925653595,-26.870130609668113,{'dither': True},5,8.988586171023968
52_30_dither,2026-04-30 02:20:49.243,2026-04-30 02:22:29.243,1.666666666666714,130.69502947108063,-17.519481259018765,{'dither': True},5,8.71300196473871
48_24_dither,2026-04-30 02:22:29.243,2026-04-30 02:24:09.243,1.666666666666714,136.4293397609819,-31.545455284992784,{'dither': True},5,9.095289317398795
42_20_dither,2026-04-30 02:24:09.243,2026-04-30 02:25:49.243,1.666666666666714,135.1074303362573,-40.89610463564214,{'dither': True},5,9.007162022417155
52_28_dither,2026-04-30 02:25:49.243,2026-04-30 02:27:29.243,1.666666666666714,135.24180883569738,-22.19480593434343,{'dither': True},5,9.016120589046494
Unused Time,2026-04-30 02:27:29.243,2026-04-30 02:30:49.243,3.3333333333326287,,,,5,
52_26,2026-04-30 02:30:49.243,2026-04-30 02:32:29.243,1.666666666666714,137.6470588235294,-29.220779220779225,{'dither': False},6,9.176470588235295
54_28,2026-04-30 02:32:29.243,2026-04-30 02:34:09.243,1.666666666666714,137.87234042553192,-24.545454545454543,{'dither': False},6,9.19148936170213
56_30,2026-04-30 02:34:09.243,2026-04-30 02:35:49.243,1.666666666666714,138.08219178082192,-19.870129870129876,{'dither': False},6,9.205479452054796
50_24,2026-04-30 02:35:49.243,2026-04-30 02:37:29.243,1.666666666666714,139.53488372093022,-33.896103896103895,{'dither': False},6,9.30232558139535
46_22,2026-04-30 02:37:29.243,2026-04-30 02:39:09.243,1.666666666666714,135.73770491803276,-38.57142857142857,{'dither': False},6,9.049180327868852
54_26,2026-04-30 02:39:09.243,2026-04-30 02:40:49.243,1.666666666666714,142.94117647058823,-29.220779220779225,{'dither': False},6,9.529411764705884
56_28,2026-04-30 02:40:49.243,2026-04-30 02:42:29.243,1.666666666666714,142.97872340425533,-24.545454545454543,{'dither': False},6,9.531914893617024
58_30,2026-04-30 02:42:29.243,2026-04-30 02:44:09.243,1.666666666666714,143.013698630137,-19.870129870129876,{'dither': False},6,9.534246575342468
48_22,2026-04-30 02:44:09.243,2026-04-30 02:45:49.243,1.666666666666714,141.63934426229508,-38.57142857142857,{'dither': False},6,9.442622950819674
58_32,2026-04-30 02:45:49.243,2026-04-30 02:47:29.243,1.666666666666714,140.13422818791946,-15.194805194805197,{'dither': False},6,9.342281879194633
52_24,2026-04-30 02:47:29.243,2026-04-30 02:49:09.243,1.666666666666714,145.11627906976742,-33.896103896103895,{'dither': False},6,9.674418604651162
44_20,2026-04-30 02:49:09.243,2026-04-30 02:50:49.243,1.666666666666714,138.94736842105263,-43.24675324675325,{'dither': False},6,9.263157894736844
56_26,2026-04-30 02:50:49.243,2026-04-30 02:52:29.243,1.666666666666714,148.23529411764707,-29.220779220779225,{'dither': False},6,9.882352941176473
38_18,2026-04-30 02:52:29.243,2026-04-30 02:54:09.243,1.666666666666714,130.2857142857143,-47.922077922077925,{'dither': False},6,8.685714285714289
58_28,2026-04-30 02:54:09.243,2026-04-30 02:55:49.243,1.666666666666714,148.08510638297872,-24.545454545454543,{'dither': False},6,9.872340425531917
60_32,2026-04-30 02:55:49.243,2026-04-30 02:57:29.243,1.666666666666714,144.96644295302016,-15.194805194805197,{'dither': False},6,9.664429530201346
50_22,2026-04-30 02:57:29.243,2026-04-30 02:59:09.243,1.666666666666714,147.54098360655738,-38.57142857142857,{'dither': False},6,9.836065573770494
Unused Time,2026-04-30 02:59:09.243,2026-04-30 03:00:49.243,1.6666666666659147,,,,6,
52_26_dither,2026-04-30 03:00:49.243,2026-04-30 03:02:29.243,1.666666666666714,140.12291021241828,-26.870130609668113,{'dither': True},7,9.341527347494553
54_28_dither,2026-04-30 03:02:29.243,2026-04-30 03:04:09.243,1.666666666666714,140.3481918144208,-22.19480593434343,{'dither': True},7,9.356546120961388
56_30_dither,2026-04-30 03:04:09.243,2026-04-30 03:05:49.243,1.666666666666714,140.5580431697108,-17.519481259018765,{'dither': True},7,9.370536211314056
50_24_dither,2026-04-30 03:05:49.243,2026-04-30 03:07:29.243,1.666666666666714,142.0107351098191,-31.545455284992784,{'dither': True},7,9.46738234065461
46_22_dither,2026-04-30 03:07:29.243,2026-04-30 03:09:09.243,1.666666666666714,138.21355630692165,-36.22077996031746,{'dither': True},7,9.214237087128112
54_26_dither,2026-04-30 03:09:09.243,2026-04-30 03:10:49.243,1.666666666666714,145.41702785947712,-26.870130609668113,{'dither': True},7,9.694468523965144
56_28_dither,2026-04-30 03:10:49.243,2026-04-30 03:12:29.243,1.666666666666714,145.45457479314422,-22.19480593434343,{'dither': True},7,9.696971652876282
58_30_dither,2026-04-30 03:12:29.243,2026-04-30 03:14:09.243,1.666666666666714,145.48955001902587,-17.519481259018765,{'dither': True},7,9.699303334601726
48_22_dither,2026-04-30 03:14:09.243,2026-04-30 03:15:49.243,1.666666666666714,144.11519565118397,-36.22077996031746,{'dither': True},7,9.607679710078934
52_24_dither,2026-04-30 03:15:49.243,2026-04-30 03:17:29.243,1.666666666666714,147.5921304586563,-31.545455284992784,{'dither': True},7,9.839475363910422
44_20_dither,2026-04-30 03:17:29.243,2026-04-30 03:19:09.243,1.666666666666714,141.42321980994151,-40.89610463564214,{'dither': True},7,9.428214653996102
56_26_dither,2026-04-30 03:19:09.243,2026-04-30 03:20:49.243,1.666666666666714,150.71114550653596,-26.870130609668113,{'dither': True},7,10.047409700435733
58_28_dither,2026-04-30 03:20:49.243,2026-04-30 03:22:29.243,1.666666666666714,150.5609577718676,-22.19480593434343,{'dither': True},7,10.037397184791176
60_32_dither,2026-04-30 03:22:29.243,2026-04-30 03:24:09.243,1.666666666666714,147.44229434190905,-12.844156583694089,{'dither': True},7,9.829486289460606
50_22_dither,2026-04-30 03:24:09.243,2026-04-30 03:25:49.243,1.666666666666714,150.01683499544626,-36.22077996031746,{'dither': True},7,10.001122333029752
Unused Time,2026-04-30 03:25:49.243,2026-04-30 03:30:49.243,4.999999999999343,,,,7,
54_24,2026-04-30 03:30:49.243,2026-04-30 03:32:29.243,1.666666666666714,150.69767441860463,-33.896103896103895,{'dither': False},8,10.046511627906977
60_28,2026-04-30 03:32:29.243,2026-04-30 03:34:09.243,1.666666666666714,153.19148936170214,-24.545454545454543,{'dither': False},8,10.21276595744681
58_26,2026-04-30 03:34:09.243,2026-04-30 03:35:49.243,1.666666666666714,153.52941176470588,-29.220779220779225,{'dither': False},8,10.235294117647062
62_30,2026-04-30 03:35:49.243,2026-04-30 03:37:29.243,1.666666666666714,152.87671232876713,-19.870129870129876,{'dither': False},8,10.19178082191781
56_24,2026-04-30 03:37:29.243,2026-04-30 03:39:09.243,1.666666666666714,156.27906976744185,-33.896103896103895,{'dither': False},8,10.418604651162791
52_22,2026-04-30 03:39:09.243,2026-04-30 03:40:49.243,1.666666666666714,153.44262295081967,-38.57142857142857,{'dither': False},8,10.229508196721314
62_28,2026-04-30 03:40:49.243,2026-04-30 03:42:29.243,1.666666666666714,158.29787234042553,-24.545454545454543,{'dither': False},8,10.553191489361703
60_26,2026-04-30 03:42:29.243,2026-04-30 03:44:09.243,1.666666666666714,158.82352941176472,-29.220779220779225,{'dither': False},8,10.58823529411765
46_20,2026-04-30 03:44:09.243,2026-04-30 03:45:49.243,1.666666666666714,145.26315789473685,-43.24675324675325,{'dither': False},8,9.684210526315791
64_30,2026-04-30 03:45:49.243,2026-04-30 03:47:29.243,1.666666666666714,157.8082191780822,-19.870129870129876,{'dither': False},8,10.520547945205482
64_32,2026-04-30 03:47:29.243,2026-04-30 03:49:09.243,1.666666666666714,154.63087248322148,-15.194805194805197,{'dither': False},8,10.308724832214768
48_20,2026-04-30 03:49:09.243,2026-04-30 03:50:49.243,1.666666666666714,151.57894736842104,-43.24675324675325,{'dither': False},8,10.105263157894738
54_22,2026-04-30 03:50:49.243,2026-04-30 03:52:29.243,1.666666666666714,159.34426229508196,-38.57142857142857,{'dither': False},8,10.622950819672132
58_24,2026-04-30 03:52:29.243,2026-04-30 03:54:09.243,1.666666666666714,161.86046511627904,-33.896103896103895,{'dither': False},8,10.790697674418604
64_28,2026-04-30 03:54:09.243,2026-04-30 03:55:49.243,1.666666666666714,163.40425531914894,-24.545454545454543,{'dither': False},8,10.893617021276599
42_18,2026-04-30 03:55:49.243,2026-04-30 03:57:29.243,1.666666666666714,144.0,-47.922077922077925,{'dither': False},8,9.600000000000001
Unused Time,2026-04-30 03:57:29.243,2026-04-30 04:00:49.243,3.3333333333326287,,,,8,
54_24_dither,2026-04-30 04:00:49.243,2026-04-30 04:02:29.243,1.666666666666714,153.17352580749352,-31.545455284992784,{'dither': True},9,10.211568387166237
60_28_dither,2026-04-30 04:02:29.243,2026-04-30 04:04:09.243,1.666666666666714,155.66734075059102,-22.19480593434343,{'dither': True},9,10.37782271670607
58_26_dither,2026-04-30 04:04:09.243,2026-04-30 04:05:49.243,1.666666666666714,156.00526315359477,-26.870130609668113,{'dither': True},9,10.40035087690632
62_30_dither,2026-04-30 04:05:49.243,2026-04-30 04:07:29.243,1.666666666666714,155.352563717656,-17.519481259018765,{'dither': True},9,10.35683758117707
56_24_dither,2026-04-30 04:07:29.243,2026-04-30 04:09:09.243,1.666666666666714,158.75492115633074,-31.545455284992784,{'dither': True},9,10.583661410422051
52_22_dither,2026-04-30 04:09:09.243,2026-04-30 04:10:49.243,1.666666666666714,155.91847433970855,-36.22077996031746,{'dither': True},9,10.394564955980572
62_28_dither,2026-04-30 04:10:49.243,2026-04-30 04:12:29.243,1.666666666666714,160.7737237293144,-22.19480593434343,{'dither': True},9,10.718248248620963
60_26_dither,2026-04-30 04:12:29.243,2026-04-30 04:14:09.243,1.666666666666714,161.2993808006536,-26.870130609668113,{'dither': True},9,10.75329205337691
64_30_dither,2026-04-30 04:14:09.243,2026-04-30 04:15:49.243,1.666666666666714,160.28407056697108,-17.519481259018765,{'dither': True},9,10.68560470446474
48_20_dither,2026-04-30 04:15:49.243,2026-04-30 04:17:29.243,1.666666666666714,154.05479875730992,-40.89610463564214,{'dither': True},9,10.270319917153998
54_22_dither,2026-04-30 04:17:29.243,2026-04-30 04:19:09.243,1.666666666666714,161.82011368397085,-36.22077996031746,{'dither': True},9,10.788007578931392
58_24_dither,2026-04-30 04:19:09.243,2026-04-30 04:20:49.243,1.666666666666714,164.33631650516793,-31.545455284992784,{'dither': True},9,10.955754433677864
64_28_dither,2026-04-30 04:20:49.243,2026-04-30 04:22:29.243,1.666666666666714,165.88010670803783,-22.19480593434343,{'dither': True},9,11.058673780535857
Unused Time,2026-04-30 04:22:29.243,2026-04-30 04:30:49.243,8.33333333333277,,,,9,
62_26,2026-04-30 04:30:49.243,2026-04-30 04:32:29.243,1.666666666666714,164.11764705882354,-29.220779220779225,{'dither': False},10,10.941176470588237
56_22,2026-04-30 04:32:29.243,2026-04-30 04:34:09.243,1.666666666666714,165.24590163934425,-38.57142857142857,{'dither': False},10,11.016393442622952
60_24,2026-04-30 04:34:09.243,2026-04-30 04:35:49.243,1.666666666666714,167.44186046511626,-33.896103896103895,{'dither': False},10,11.162790697674419
64_26,2026-04-30 04:35:49.243,2026-04-30 04:37:29.243,1.666666666666714,169.41176470588235,-29.220779220779225,{'dither': False},10,11.294117647058826
52_20,2026-04-30 04:37:29.243,2026-04-30 04:39:09.243,1.666666666666714,164.21052631578948,-43.24675324675325,{'dither': False},10,10.947368421052634
66_28,2026-04-30 04:39:09.243,2026-04-30 04:40:49.243,1.666666666666714,168.51063829787233,-24.545454545454543,{'dither': False},10,11.234042553191491
58_22,2026-04-30 04:40:49.243,2026-04-30 04:42:29.243,1.666666666666714,171.14754098360655,-38.57142857142857,{'dither': False},10,11.409836065573773
62_24,2026-04-30 04:42:29.243,2026-04-30 04:44:09.243,1.666666666666714,173.02325581395348,-33.896103896103895,{'dither': False},10,11.534883720930235
68_30,2026-04-30 04:44:09.243,2026-04-30 04:45:49.243,1.666666666666714,167.67123287671234,-19.870129870129876,{'dither': False},10,11.178082191780824
54_20,2026-04-30 04:45:49.243,2026-04-30 04:47:29.243,1.666666666666714,170.52631578947367,-43.24675324675325,{'dither': False},10,11.36842105263158
48_18,2026-04-30 04:47:29.243,2026-04-30 04:49:09.243,1.666666666666714,164.57142857142858,-47.922077922077925,{'dither': False},10,10.971428571428575
66_26,2026-04-30 04:49:09.243,2026-04-30 04:50:49.243,1.666666666666714,174.7058823529412,-29.220779220779225,{'dither': False},10,11.647058823529415
68_28,2026-04-30 04:50:49.243,2026-04-30 04:52:29.243,1.666666666666714,173.61702127659572,-24.545454545454543,{'dither': False},10,11.574468085106384
