target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,start_time_mjd,block_number,ra_hr
114_24_dither,2026-07-19 03:57:18.123,2026-07-19 03:58:58.123,1.666666666666714,315.66368349483207,-33.896103896103895,{'dither': True},61240.164793090276,9,21.044245566322143
120_26_dither,2026-07-19 03:58:58.123,2026-07-19 04:00:38.123,1.666666666666714,315.17120743464056,-29.220779220779225,{'dither': True},61240.165950497685,9,21.011413828976043
118_26_dither,2026-07-19 04:00:38.123,2026-07-19 04:02:18.123,1.666666666666714,309.8770897875817,-29.220779220779225,{'dither': True},61240.167107905094,9,20.658472652505452
116_26_dither,2026-07-19 04:02:18.123,2026-07-19 04:03:58.123,1.666666666666714,304.5829721405229,-29.220779220779225,{'dither': True},61240.1682653125,9,20.30553147603486
114_26_dither,2026-07-19 04:03:58.123,2026-07-19 04:05:38.123,1.666666666666714,299.28885449346404,-29.220779220779225,{'dither': True},61240.169422719904,9,19.952590299564275
118_28_dither,2026-07-19 04:05:38.123,2026-07-19 04:07:18.123,1.666666666666714,298.80074435579195,-24.545454545454543,{'dither': True},61240.17058012731,9,19.920049623719468
120_28_dither,2026-07-19 04:07:18.123,2026-07-19 04:08:58.123,1.666666666666714,303.9071273345154,-24.545454545454543,{'dither': True},61240.17173753472,9,20.260475155634364
122_28_dither,2026-07-19 04:08:58.123,2026-07-19 04:10:38.123,1.666666666666714,309.0135103132388,-24.545454545454543,{'dither': True},61240.17289494213,9,20.600900687549256
126_30_dither,2026-07-19 04:10:38.123,2026-07-19 04:12:18.123,1.666666666666714,308.2090801179604,-19.870129870129876,{'dither': True},61240.17405234954,9,20.54727200786403
124_30_dither,2026-07-19 04:12:18.123,2026-07-19 04:13:58.123,1.666666666666714,303.27757326864537,-19.870129870129876,{'dither': True},61240.17520975695,9,20.21850488457636
122_30_dither,2026-07-19 04:13:58.123,2026-07-19 04:15:38.123,1.666666666666714,298.3460664193303,-19.870129870129876,{'dither': True},61240.17636716435,9,19.889737761288693
120_30_dither,2026-07-19 04:15:38.123,2026-07-19 04:17:18.123,1.666666666666714,293.41455957001523,-19.870129870129876,{'dither': True},61240.17752457176,9,19.56097063800102
122_32_dither,2026-07-19 04:17:18.123,2026-07-19 04:18:58.123,1.666666666666714,292.28924928225206,-15.194805194805197,{'dither': True},61240.17868197917,9,19.48594995215014
124_32_dither,2026-07-19 04:18:58.123,2026-07-19 04:20:38.123,1.666666666666714,297.12146404735273,-15.194805194805197,{'dither': True},61240.179839386576,9,19.808097603156853
126_32_dither,2026-07-19 04:20:38.123,2026-07-19 04:22:18.123,1.666666666666714,301.9536788124534,-15.194805194805197,{'dither': True},61240.180996793984,9,20.130245254163565
128_32_dither,2026-07-19 04:22:18.123,2026-07-19 04:23:58.123,1.666666666666714,306.7858935775541,-15.194805194805197,{'dither': True},61240.182154201386,9,20.452392905170274
122_38_dither,2026-07-19 04:23:58.123,2026-07-19 04:25:38.123,1.666666666666714,282.71895380591627,-1.16883116883117,{'dither': True},61240.183311608795,9,18.847930253727753
Unused Time,2026-07-19 04:25:38.123,2026-07-19 04:27:18.123,1.6666666666659147,,,,61240.1844690162,9,
116_24,2026-07-19 04:27:18.123,2026-07-19 04:28:58.123,1.666666666666714,323.7209302325581,-33.896103896103895,{'dither': False},61240.18562642361,10,21.58139534883721
118_24,2026-07-19 04:28:58.123,2026-07-19 04:30:38.123,1.666666666666714,329.30232558139534,-33.896103896103895,{'dither': False},61240.18678383102,10,21.953488372093027
120_24,2026-07-19 04:30:38.123,2026-07-19 04:32:18.123,1.666666666666714,334.8837209302325,-33.896103896103895,{'dither': False},61240.18794123842,10,22.325581395348838
126_26,2026-07-19 04:32:18.123,2026-07-19 04:33:58.123,1.666666666666714,333.5294117647059,-29.220779220779225,{'dither': False},61240.18909864583,10,22.235294117647065
124_26,2026-07-19 04:33:58.123,2026-07-19 04:35:38.123,1.666666666666714,328.2352941176471,-29.220779220779225,{'dither': False},61240.19025605324,10,21.882352941176475
122_26,2026-07-19 04:35:38.123,2026-07-19 04:37:18.123,1.666666666666714,322.94117647058823,-29.220779220779225,{'dither': False},61240.19141346065,10,21.529411764705888
124_28,2026-07-19 04:37:18.123,2026-07-19 04:38:58.123,1.666666666666714,316.59574468085106,-24.545454545454543,{'dither': False},61240.19257086806,10,21.106382978723406
126_28,2026-07-19 04:38:58.123,2026-07-19 04:40:38.123,1.666666666666714,321.70212765957444,-24.545454545454543,{'dither': False},61240.193728275466,10,21.446808510638302
128_28,2026-07-19 04:40:38.123,2026-07-19 04:42:18.123,1.666666666666714,326.8085106382979,-24.545454545454543,{'dither': False},61240.19488568287,10,21.787234042553198
130_28,2026-07-19 04:42:18.123,2026-07-19 04:43:58.123,1.666666666666714,331.9148936170213,-24.545454545454543,{'dither': False},61240.196043090276,10,22.12765957446809
134_30,2026-07-19 04:43:58.123,2026-07-19 04:45:38.123,1.666666666666714,330.4109589041096,-19.870129870129876,{'dither': False},61240.197200497685,10,22.027397260273975
132_30,2026-07-19 04:45:38.123,2026-07-19 04:47:18.123,1.666666666666714,325.47945205479454,-19.870129870129876,{'dither': False},61240.198357905094,10,21.698630136986306
130_30,2026-07-19 04:47:18.123,2026-07-19 04:48:58.123,1.666666666666714,320.54794520547944,-19.870129870129876,{'dither': False},61240.1995153125,10,21.369863013698634
128_30,2026-07-19 04:48:58.123,2026-07-19 04:50:38.123,1.666666666666714,315.6164383561644,-19.870129870129876,{'dither': False},61240.200672719904,10,21.041095890410965
130_32,2026-07-19 04:50:38.123,2026-07-19 04:52:18.123,1.666666666666714,314.09395973154363,-15.194805194805197,{'dither': False},61240.20183012731,10,20.939597315436245
132_32,2026-07-19 04:52:18.123,2026-07-19 04:53:58.123,1.666666666666714,318.9261744966443,-15.194805194805197,{'dither': False},61240.20298753472,10,21.261744966442958
134_32,2026-07-19 04:53:58.123,2026-07-19 04:55:38.123,1.666666666666714,323.758389261745,-15.194805194805197,{'dither': False},61240.20414494213,10,21.58389261744967
Unused Time,2026-07-19 04:55:38.123,2026-07-19 04:57:18.123,1.6666666666659147,,,,61240.20530234954,10,
116_24_dither,2026-07-19 04:57:18.123,2026-07-19 04:58:58.123,1.666666666666714,321.2450788436692,-33.896103896103895,{'dither': True},61240.20645975695,11,21.41633858957795
118_24_dither,2026-07-19 04:58:58.123,2026-07-19 05:00:38.123,1.666666666666714,326.82647419250645,-33.896103896103895,{'dither': True},61240.20761716435,11,21.78843161283377
120_24_dither,2026-07-19 05:00:38.123,2026-07-19 05:02:18.123,1.666666666666714,332.40786954134364,-33.896103896103895,{'dither': True},61240.20877457176,11,22.16052463608958
126_26_dither,2026-07-19 05:02:18.123,2026-07-19 05:03:58.123,1.666666666666714,331.053560375817,-29.220779220779225,{'dither': True},61240.20993197917,11,22.070237358387807
124_26_dither,2026-07-19 05:03:58.123,2026-07-19 05:05:38.123,1.666666666666714,325.7594427287582,-29.220779220779225,{'dither': True},61240.211089386576,11,21.717296181917217
122_26_dither,2026-07-19 05:05:38.123,2026-07-19 05:07:18.123,1.666666666666714,320.46532508169935,-29.220779220779225,{'dither': True},61240.212246793984,11,21.364355005446626
124_28_dither,2026-07-19 05:07:18.123,2026-07-19 05:08:58.123,1.666666666666714,314.11989329196217,-24.545454545454543,{'dither': True},61240.213404201386,11,20.94132621946415
126_28_dither,2026-07-19 05:08:58.123,2026-07-19 05:10:38.123,1.666666666666714,319.22627627068556,-24.545454545454543,{'dither': True},61240.214561608795,11,21.28175175137904
128_28_dither,2026-07-19 05:10:38.123,2026-07-19 05:12:18.123,1.666666666666714,324.332659249409,-24.545454545454543,{'dither': True},61240.2157190162,11,21.622177283293937
130_28_dither,2026-07-19 05:12:18.123,2026-07-19 05:13:58.123,1.666666666666714,329.4390422281324,-24.545454545454543,{'dither': True},61240.21687642361,11,21.96260281520883
134_30_dither,2026-07-19 05:13:58.123,2026-07-19 05:15:38.123,1.666666666666714,327.9351075152207,-19.870129870129876,{'dither': True},61240.21803383102,11,21.862340501014717
132_30_dither,2026-07-19 05:15:38.123,2026-07-19 05:17:18.123,1.666666666666714,323.00360066590565,-19.870129870129876,{'dither': True},61240.21919123842,11,21.53357337772705
130_30_dither,2026-07-19 05:17:18.123,2026-07-19 05:18:58.123,1.666666666666714,318.07209381659055,-19.870129870129876,{'dither': True},61240.22034864583,11,21.204806254439376
128_30_dither,2026-07-19 05:18:58.123,2026-07-19 05:20:38.123,1.666666666666714,313.1405869672755,-19.870129870129876,{'dither': True},61240.22150605324,11,20.876039131151703
130_32_dither,2026-07-19 05:20:38.123,2026-07-19 05:22:18.123,1.666666666666714,311.61810834265475,-15.194805194805197,{'dither': True},61240.22266346065,11,20.774540556176987
132_32_dither,2026-07-19 05:22:18.123,2026-07-19 05:23:58.123,1.666666666666714,316.4503231077554,-15.194805194805197,{'dither': True},61240.22382086806,11,21.0966882071837
134_32_dither,2026-07-19 05:23:58.123,2026-07-19 05:25:38.123,1.666666666666714,321.2825378728561,-15.194805194805197,{'dither': True},61240.224978275466,11,21.41883585819041
Unused Time,2026-07-19 05:25:38.123,2026-07-19 05:27:18.123,1.6666666666659147,,,,61240.22613568287,11,
122_24,2026-07-19 05:27:18.123,2026-07-19 05:28:58.123,1.666666666666714,340.4651162790698,-33.896103896103895,{'dither': False},61240.227293090276,12,22.697674418604656
134_26,2026-07-19 05:28:58.123,2026-07-19 05:30:38.123,1.666666666666714,354.7058823529412,-29.220779220779225,{'dither': False},61240.228450497685,12,23.64705882352942
132_26,2026-07-19 05:30:38.123,2026-07-19 05:32:18.123,1.666666666666714,349.4117647058824,-29.220779220779225,{'dither': False},61240.229607905094,12,23.29411764705883
130_26,2026-07-19 05:32:18.123,2026-07-19 05:33:58.123,1.666666666666714,344.11764705882354,-29.220779220779225,{'dither': False},61240.2307653125,12,22.94117647058824
128_26,2026-07-19 05:33:58.123,2026-07-19 05:35:38.123,1.666666666666714,338.8235294117647,-29.220779220779225,{'dither': False},61240.231922719904,12,22.588235294117652
132_28,2026-07-19 05:35:38.123,2026-07-19 05:37:18.123,1.666666666666714,337.02127659574467,-24.545454545454543,{'dither': False},61240.23308012731,12,22.468085106382983
134_28,2026-07-19 05:37:18.123,2026-07-19 05:38:58.123,1.666666666666714,342.1276595744681,-24.545454545454543,{'dither': False},61240.23423753472,12,22.80851063829788
136_28,2026-07-19 05:38:58.123,2026-07-19 05:40:38.123,1.666666666666714,347.23404255319144,-24.545454545454543,{'dither': False},61240.23539494213,12,23.148936170212767
138_28,2026-07-19 05:40:38.123,2026-07-19 05:42:18.123,1.666666666666714,352.3404255319149,-24.545454545454543,{'dither': False},61240.23655234954,12,23.489361702127663
142_30,2026-07-19 05:42:18.123,2026-07-19 05:43:58.123,1.666666666666714,350.13698630136986,-19.870129870129876,{'dither': False},61240.23770975695,12,23.342465753424662
140_30,2026-07-19 05:43:58.123,2026-07-19 05:45:38.123,1.666666666666714,345.2054794520548,-19.870129870129876,{'dither': False},61240.23886716435,12,23.013698630136993
138_30,2026-07-19 05:45:38.123,2026-07-19 05:47:18.123,1.666666666666714,340.2739726027397,-19.870129870129876,{'dither': False},61240.24002457176,12,22.68493150684932
136_30,2026-07-19 05:47:18.123,2026-07-19 05:48:58.123,1.666666666666714,335.3424657534247,-19.870129870129876,{'dither': False},61240.24118197917,12,22.356164383561648
136_32,2026-07-19 05:48:58.123,2026-07-19 05:50:38.123,1.666666666666714,328.59060402684565,-15.194805194805197,{'dither': False},61240.242339386576,12,21.90604026845638
138_32,2026-07-19 05:50:38.123,2026-07-19 05:52:18.123,1.666666666666714,333.4228187919463,-15.194805194805197,{'dither': False},61240.243496793984,12,22.228187919463092
140_32,2026-07-19 05:52:18.123,2026-07-19 05:53:58.123,1.666666666666714,338.255033557047,-15.194805194805197,{'dither': False},61240.244654201386,12,22.550335570469805
142_32,2026-07-19 05:53:58.123,2026-07-19 05:55:38.123,1.666666666666714,343.0872483221477,-15.194805194805197,{'dither': False},61240.245811608795,12,22.872483221476514
Unused Time,2026-07-19 05:55:38.123,2026-07-19 05:57:18.123,1.6666666666659147,,,,61240.2469690162,12,
122_24_dither,2026-07-19 05:57:18.123,2026-07-19 05:58:58.123,1.666666666666714,337.9892648901809,-33.896103896103895,{'dither': True},61240.24812642361,13,22.532617659345398
134_26_dither,2026-07-19 05:58:58.123,2026-07-19 06:00:38.123,1.666666666666714,352.23003096405233,-29.220779220779225,{'dither': True},61240.24928383102,13,23.48200206427016
132_26_dither,2026-07-19 06:00:38.123,2026-07-19 06:02:18.123,1.666666666666714,346.9359133169935,-29.220779220779225,{'dither': True},61240.25044123842,13,23.12906088779957
130_26_dither,2026-07-19 06:02:18.123,2026-07-19 06:03:58.123,1.666666666666714,341.64179566993465,-29.220779220779225,{'dither': True},61240.25159864583,13,22.77611971132898
128_26_dither,2026-07-19 06:03:58.123,2026-07-19 06:05:38.123,1.666666666666714,336.3476780228758,-29.220779220779225,{'dither': True},61240.25275605324,13,22.42317853485839
132_28_dither,2026-07-19 06:05:38.123,2026-07-19 06:07:18.123,1.666666666666714,334.5454252068558,-24.545454545454543,{'dither': True},61240.25391346065,13,22.303028347123725
134_28_dither,2026-07-19 06:07:18.123,2026-07-19 06:08:58.123,1.666666666666714,339.6518081855792,-24.545454545454543,{'dither': True},61240.25507086806,13,22.64345387903862
136_28_dither,2026-07-19 06:08:58.123,2026-07-19 06:10:38.123,1.666666666666714,344.75819116430256,-24.545454545454543,{'dither': True},61240.256228275466,13,22.98387941095351
138_28_dither,2026-07-19 06:10:38.123,2026-07-19 06:12:18.123,1.666666666666714,349.864574143026,-24.545454545454543,{'dither': True},61240.25738568287,13,23.324304942868405
142_30_dither,2026-07-19 06:12:18.123,2026-07-19 06:13:58.123,1.666666666666714,347.661134912481,-19.870129870129876,{'dither': True},61240.258543090276,13,23.177408994165404
140_30_dither,2026-07-19 06:13:58.123,2026-07-19 06:15:38.123,1.666666666666714,342.72962806316593,-19.870129870129876,{'dither': True},61240.259700497685,13,22.848641870877735
138_30_dither,2026-07-19 06:15:38.123,2026-07-19 06:17:18.123,1.666666666666714,337.79812121385083,-19.870129870129876,{'dither': True},61240.260857905094,13,22.51987474759006
136_30_dither,2026-07-19 06:17:18.123,2026-07-19 06:18:58.123,1.666666666666714,332.8666143645358,-19.870129870129876,{'dither': True},61240.2620153125,13,22.19110762430239
136_32_dither,2026-07-19 06:18:58.123,2026-07-19 06:20:38.123,1.666666666666714,326.11475263795677,-15.194805194805197,{'dither': True},61240.263172719904,13,21.74098350919712
138_32_dither,2026-07-19 06:20:38.123,2026-07-19 06:22:18.123,1.666666666666714,330.94696740305744,-15.194805194805197,{'dither': True},61240.26433012731,13,22.063131160203834
140_32_dither,2026-07-19 06:22:18.123,2026-07-19 06:23:58.123,1.666666666666714,335.7791821681581,-15.194805194805197,{'dither': True},61240.26548753472,13,22.385278811210544
142_32_dither,2026-07-19 06:23:58.123,2026-07-19 06:25:38.123,1.666666666666714,340.6113969332588,-15.194805194805197,{'dither': True},61240.26664494213,13,22.707426462217256
Unused Time,2026-07-19 06:25:38.123,2026-07-19 06:27:18.123,1.6666666666657548,,,,61240.26780234954,13,
0_26,2026-07-19 06:27:18.123,2026-07-19 06:28:58.123,1.666666666666714,0.0,-29.220779220779225,{'dither': False},61240.26895975695,14,0.0
2_26,2026-07-19 06:28:58.123,2026-07-19 06:30:38.123,1.666666666666714,5.294117647058823,-29.220779220779225,{'dither': False},61240.27011716435,14,0.3529411764705883
4_26,2026-07-19 06:30:38.123,2026-07-19 06:32:18.123,1.666666666666714,10.588235294117649,-29.220779220779225,{'dither': False},61240.27127457176,14,0.7058823529411767
140_28,2026-07-19 06:32:18.123,2026-07-19 06:33:58.123,1.666666666666714,357.44680851063833,-24.545454545454543,{'dither': False},61240.27243197917,14,23.82978723404256
4_28,2026-07-19 06:33:58.123,2026-07-19 06:35:38.123,1.666666666666714,10.212765957446807,-24.545454545454543,{'dither': False},61240.273589386576,14,0.6808510638297873
2_28,2026-07-19 06:35:38.123,2026-07-19 06:37:18.123,1.666666666666714,5.1063829787234045,-24.545454545454543,{'dither': False},61240.274746793984,14,0.3404255319148937
0_28,2026-07-19 06:37:18.123,2026-07-19 06:38:58.123,1.666666666666714,0.0,-24.545454545454543,{'dither': False},61240.275904201386,14,0.0
0_30,2026-07-19 06:38:58.123,2026-07-19 06:40:38.123,1.666666666666714,0.0,-19.870129870129876,{'dither': False},61240.277061608795,14,0.0
2_30,2026-07-19 06:40:38.123,2026-07-19 06:42:18.123,1.666666666666714,4.931506849315069,-19.870129870129876,{'dither': False},61240.2782190162,14,0.3287671232876713
4_30,2026-07-19 06:42:18.123,2026-07-19 06:43:58.123,1.666666666666714,9.863013698630136,-19.870129870129876,{'dither': False},61240.27937642361,14,0.6575342465753425
144_30,2026-07-19 06:43:58.123,2026-07-19 06:45:38.123,1.666666666666714,355.06849315068496,-19.870129870129876,{'dither': False},61240.28053383102,14,23.671232876712335
148_32,2026-07-19 06:45:38.123,2026-07-19 06:47:18.123,1.666666666666714,357.5838926174497,-15.194805194805197,{'dither': False},61240.28169123842,14,23.838926174496653
146_32,2026-07-19 06:47:18.123,2026-07-19 06:48:58.123,1.666666666666714,352.751677852349,-15.194805194805197,{'dither': False},61240.28284864583,14,23.51677852348994
144_32,2026-07-19 06:48:58.123,2026-07-19 06:50:38.123,1.666666666666714,347.91946308724835,-15.194805194805197,{'dither': False},61240.28400605324,14,23.194630872483227
2_32,2026-07-19 06:50:38.123,2026-07-19 06:52:18.123,1.666666666666714,4.832214765100671,-15.194805194805197,{'dither': False},61240.28516346065,14,0.3221476510067115
0_32,2026-07-19 06:52:18.123,2026-07-19 06:53:58.123,1.666666666666714,0.0,-15.194805194805197,{'dither': False},61240.28632086806,14,0.0
0_34,2026-07-19 06:53:58.123,2026-07-19 06:55:38.123,1.666666666666714,0.0,-10.519480519480515,{'dither': False},61240.287478275466,14,0.0
Unused Time,2026-07-19 06:55:38.123,2026-07-19 06:57:18.123,1.6666666666659147,,,,61240.28863568287,14,
0_26_dither,2026-07-19 06:57:18.123,2026-07-19 06:58:58.123,1.666666666666714,357.5241486111111,-29.220779220779225,{'dither': True},61240.289793090276,15,23.834943240740746
2_26_dither,2026-07-19 06:58:58.123,2026-07-19 07:00:38.123,1.666666666666714,2.8182662581699343,-29.220779220779225,{'dither': True},61240.290950497685,15,0.18788441721132898
4_26_dither,2026-07-19 07:00:38.123,2026-07-19 07:02:18.123,1.666666666666714,8.112383905228757,-29.220779220779225,{'dither': True},61240.292107905094,15,0.5408255936819173
140_28_dither,2026-07-19 07:02:18.123,2026-07-19 07:03:58.123,1.666666666666714,354.97095712174945,-24.545454545454543,{'dither': True},61240.2932653125,15,23.6647304747833
4_28_dither,2026-07-19 07:03:58.123,2026-07-19 07:05:38.123,1.666666666666714,7.73691456855792,-24.545454545454543,{'dither': True},61240.294422719904,15,0.5157943045705281
2_28_dither,2026-07-19 07:05:38.123,2026-07-19 07:07:18.123,1.666666666666714,2.6305315898345154,-24.545454545454543,{'dither': True},61240.29558012731,15,0.1753687726556344
0_28_dither,2026-07-19 07:07:18.123,2026-07-19 07:08:58.123,1.666666666666714,357.5241486111111,-24.545454545454543,{'dither': True},61240.29673753472,15,23.834943240740746
0_30_dither,2026-07-19 07:08:58.123,2026-07-19 07:10:38.123,1.666666666666714,357.5241486111111,-19.870129870129876,{'dither': True},61240.29789494213,15,23.834943240740746
2_30_dither,2026-07-19 07:10:38.123,2026-07-19 07:12:18.123,1.666666666666714,2.4556554604261795,-19.870129870129876,{'dither': True},61240.29905234954,15,0.163710364028412
4_30_dither,2026-07-19 07:12:18.123,2026-07-19 07:13:58.123,1.666666666666714,7.387162309741248,-19.870129870129876,{'dither': True},61240.30020975695,15,0.49247748731608326
144_30_dither,2026-07-19 07:13:58.123,2026-07-19 07:15:38.123,1.666666666666714,352.5926417617961,-19.870129870129876,{'dither': True},61240.30136716435,15,23.506176117453077
148_32_dither,2026-07-19 07:15:38.123,2026-07-19 07:17:18.123,1.666666666666714,355.1080412285608,-15.194805194805197,{'dither': True},61240.30252457176,15,23.67386941523739
146_32_dither,2026-07-19 07:17:18.123,2026-07-19 07:18:58.123,1.666666666666714,350.27582646346013,-15.194805194805197,{'dither': True},61240.30368197917,15,23.351721764230682
144_32_dither,2026-07-19 07:18:58.123,2026-07-19 07:20:38.123,1.666666666666714,345.44361169835946,-15.194805194805197,{'dither': True},61240.304839386576,15,23.02957411322397
2_32_dither,2026-07-19 07:20:38.123,2026-07-19 07:22:18.123,1.666666666666714,2.356363376211782,-15.194805194805197,{'dither': True},61240.305996793984,15,0.15709089174745217
0_32_dither,2026-07-19 07:22:18.123,2026-07-19 07:23:58.123,1.666666666666714,357.5241486111111,-15.194805194805197,{'dither': True},61240.307154201386,15,23.834943240740746
0_34_dither,2026-07-19 07:23:58.123,2026-07-19 07:25:38.123,1.666666666666714,357.5241486111111,-10.519480519480515,{'dither': True},61240.308311608795,15,23.834943240740746
Unused Time,2026-07-19 07:25:38.123,2026-07-19 07:27:18.123,1.6666666666657548,,,,61240.3094690162,15,
6_24,2026-07-19 07:27:18.123,2026-07-19 07:28:58.123,1.666666666666714,16.744186046511626,-33.896103896103895,{'dither': False},61240.31062642361,16,1.1162790697674418
8_24,2026-07-19 07:28:58.123,2026-07-19 07:30:38.123,1.666666666666714,22.32558139534884,-33.896103896103895,{'dither': False},61240.31178383102,16,1.4883720930232565
10_24,2026-07-19 07:30:38.123,2026-07-19 07:32:18.123,1.666666666666714,27.906976744186046,-33.896103896103895,{'dither': False},61240.31294123842,16,1.8604651162790702
10_26,2026-07-19 07:32:18.123,2026-07-19 07:33:58.123,1.666666666666714,26.47058823529412,-29.220779220779225,{'dither': False},61240.31409864583,16,1.7647058823529416
8_26,2026-07-19 07:33:58.123,2026-07-19 07:35:38.123,1.666666666666714,21.176470588235293,-29.220779220779225,{'dither': False},61240.31525605324,16,1.4117647058823533
6_26,2026-07-19 07:35:38.123,2026-07-19 07:37:18.123,1.666666666666714,15.882352941176473,-29.220779220779225,{'dither': False},61240.31641346065,16,1.0588235294117652
6_28,2026-07-19 07:37:18.123,2026-07-19 07:38:58.123,1.666666666666714,15.319148936170214,-24.545454545454543,{'dither': False},61240.31757086806,16,1.021276595744681
8_28,2026-07-19 07:38:58.123,2026-07-19 07:40:38.123,1.666666666666714,20.425531914893615,-24.545454545454543,{'dither': False},61240.318728275466,16,1.3617021276595747
10_28,2026-07-19 07:40:38.123,2026-07-19 07:42:18.123,1.666666666666714,25.53191489361702,-24.545454545454543,{'dither': False},61240.31988568287,16,1.7021276595744683
8_30,2026-07-19 07:42:18.123,2026-07-19 07:43:58.123,1.666666666666714,19.726027397260275,-19.870129870129876,{'dither': False},61240.321043090276,16,1.3150684931506853
6_30,2026-07-19 07:43:58.123,2026-07-19 07:45:38.123,1.666666666666714,14.794520547945206,-19.870129870129876,{'dither': False},61240.322200497685,16,0.986301369863014
4_32,2026-07-19 07:45:38.123,2026-07-19 07:47:18.123,1.666666666666714,9.664429530201344,-15.194805194805197,{'dither': False},61240.323357905094,16,0.6442953020134231
6_32,2026-07-19 07:47:18.123,2026-07-19 07:48:58.123,1.666666666666714,14.496644295302014,-15.194805194805197,{'dither': False},61240.3245153125,16,0.9664429530201344
8_32,2026-07-19 07:48:58.123,2026-07-19 07:50:38.123,1.666666666666714,19.328859060402685,-15.194805194805197,{'dither': False},61240.325672719904,16,1.288590604026846
6_34,2026-07-19 07:50:38.123,2026-07-19 07:52:18.123,1.666666666666714,14.210526315789473,-10.519480519480515,{'dither': False},61240.32683012731,16,0.9473684210526316
4_34,2026-07-19 07:52:18.123,2026-07-19 07:53:58.123,1.666666666666714,9.473684210526317,-10.519480519480515,{'dither': False},61240.32798753472,16,0.6315789473684212
2_34,2026-07-19 07:53:58.123,2026-07-19 07:55:38.123,1.666666666666714,4.7368421052631575,-10.519480519480515,{'dither': False},61240.32914494213,16,0.31578947368421056
Unused Time,2026-07-19 07:55:38.123,2026-07-19 07:57:18.123,1.6666666666659147,,,,61240.33030234954,16,
6_24_dither,2026-07-19 07:57:18.123,2026-07-19 07:58:58.123,1.666666666666714,14.268334657622736,-33.896103896103895,{'dither': True},61240.33145975695,17,0.9512223105081826
8_24_dither,2026-07-19 07:58:58.123,2026-07-19 08:00:38.123,1.666666666666714,19.84973000645995,-33.896103896103895,{'dither': True},61240.33261716435,17,1.323315333763997
10_24_dither,2026-07-19 08:00:38.123,2026-07-19 08:02:18.123,1.666666666666714,25.43112535529716,-33.896103896103895,{'dither': True},61240.33377457176,17,1.6954083570198109
10_26_dither,2026-07-19 08:02:18.123,2026-07-19 08:03:58.123,1.666666666666714,23.99473684640523,-29.220779220779225,{'dither': True},61240.33493197917,17,1.5996491230936825
8_26_dither,2026-07-19 08:03:58.123,2026-07-19 08:05:38.123,1.666666666666714,18.70061919934641,-29.220779220779225,{'dither': True},61240.336089386576,17,1.2467079466230941
6_26_dither,2026-07-19 08:05:38.123,2026-07-19 08:07:18.123,1.666666666666714,13.40650155228758,-29.220779220779225,{'dither': True},61240.337246793984,17,0.8937667701525055
6_28_dither,2026-07-19 08:07:18.123,2026-07-19 08:08:58.123,1.666666666666714,12.843297547281324,-24.545454545454543,{'dither': True},61240.338404201386,17,0.8562198364854218
8_28_dither,2026-07-19 08:08:58.123,2026-07-19 08:10:38.123,1.666666666666714,17.94968052600473,-24.545454545454543,{'dither': True},61240.339561608795,17,1.1966453684003155
10_28_dither,2026-07-19 08:10:38.123,2026-07-19 08:12:18.123,1.666666666666714,23.056063504728133,-24.545454545454543,{'dither': True},61240.3407190162,17,1.5370709003152092
8_30_dither,2026-07-19 08:12:18.123,2026-07-19 08:13:58.123,1.666666666666714,17.250176008371387,-19.870129870129876,{'dither': True},61240.34187642361,17,1.150011733891426
6_30_dither,2026-07-19 08:13:58.123,2026-07-19 08:15:38.123,1.666666666666714,12.318669159056316,-19.870129870129876,{'dither': True},61240.34303383102,17,0.8212446106037546
4_32_dither,2026-07-19 08:15:38.123,2026-07-19 08:17:18.123,1.666666666666714,7.188578141312453,-15.194805194805197,{'dither': True},61240.34419123842,17,0.4792385427541636
6_32_dither,2026-07-19 08:17:18.123,2026-07-19 08:18:58.123,1.666666666666714,12.020792906413124,-15.194805194805197,{'dither': True},61240.34534864583,17,0.801386193760875
8_32_dither,2026-07-19 08:18:58.123,2026-07-19 08:20:38.123,1.666666666666714,16.853007671513797,-15.194805194805197,{'dither': True},61240.34650605324,17,1.1235338447675867
6_34_dither,2026-07-19 08:20:38.123,2026-07-19 08:22:18.123,1.666666666666714,11.734674926900585,-10.519480519480515,{'dither': True},61240.34766346065,17,0.7823116617933725
4_34_dither,2026-07-19 08:22:18.123,2026-07-19 08:23:58.123,1.666666666666714,6.9978328216374255,-10.519480519480515,{'dither': True},61240.34882086806,17,0.4665221881091618
2_34_dither,2026-07-19 08:23:58.123,2026-07-19 08:25:38.123,1.666666666666714,2.2609907163742684,-10.519480519480515,{'dither': True},61240.349978275466,17,0.15073271442495126
Unused Time,2026-07-19 08:25:38.123,2026-07-19 08:27:18.123,1.6666666666657548,,,,61240.35113568287,17,
12_16,2026-07-19 08:27:18.123,2026-07-19 08:28:58.123,1.666666666666714,45.0,-52.5974025974026,{'dither': False},61240.352293090276,18,3.0000000000000004
14_18,2026-07-19 08:28:58.123,2026-07-19 08:30:38.123,1.666666666666714,48.00000000000001,-47.922077922077925,{'dither': False},61240.353450497685,18,3.200000000000001
12_18,2026-07-19 08:30:38.123,2026-07-19 08:32:18.123,1.666666666666714,41.142857142857146,-47.922077922077925,{'dither': False},61240.354607905094,18,2.7428571428571438
