ra_deg,dec_deg
139.0909090909091,-59.26829268292682
147.27272727272725,-59.26829268292682
155.45454545454547,-59.26829268292682
163.63636363636365,-59.26829268292682
171.8181818181818,-59.26829268292682
180.0,-59.26829268292682
188.1818181818182,-59.26829268292682
196.36363636363635,-59.26829268292682
204.54545454545456,-59.26829268292682
212.72727272727272,-59.26829268292682
220.9090909090909,-59.26829268292682
229.0909090909091,-59.26829268292682
237.27272727272728,-59.26829268292682
245.45454545454547,-59.26829268292682
253.63636363636365,-59.26829268292682
261.8181818181818,-59.26829268292682
270.0,-59.26829268292682
278.1818181818182,-59.26829268292682
286.3636363636364,-59.26829268292682
294.5454545454545,-59.26829268292682
302.7272727272727,-59.26829268292682
310.90909090909093,-59.26829268292682
319.0909090909091,-59.26829268292682
327.2727272727273,-59.26829268292682
335.45454545454544,-59.26829268292682
343.6363636363636,-59.26829268292682
351.8181818181818,-59.26829268292682
0.0,-54.8780487804878
7.346938775510203,-54.8780487804878
14.693877551020407,-54.8780487804878
22.04081632653061,-54.8780487804878
29.387755102040813,-54.8780487804878
36.73469387755102,-54.8780487804878
44.08163265306122,-54.8780487804878
51.42857142857143,-54.8780487804878
58.77551020408163,-54.8780487804878
66.12244897959182,-54.8780487804878
73.46938775510203,-54.8780487804878
80.81632653061224,-54.8780487804878
88.16326530612244,-54.8780487804878
95.51020408163264,-54.8780487804878
102.85714285714286,-54.8780487804878
110.20408163265306,-54.8780487804878
117.55102040816325,-54.8780487804878
124.89795918367346,-54.8780487804878
132.24489795918365,-54.8780487804878
139.59183673469386,-54.8780487804878
146.93877551020407,-54.8780487804878
154.28571428571428,-54.8780487804878
161.6326530612245,-54.8780487804878
168.9795918367347,-54.8780487804878
176.32653061224488,-54.8780487804878
183.6734693877551,-54.8780487804878
191.02040816326527,-54.8780487804878
198.36734693877548,-54.8780487804878
205.71428571428572,-54.8780487804878
213.0612244897959,-54.8780487804878
220.40816326530611,-54.8780487804878
227.75510204081633,-54.8780487804878
235.1020408163265,-54.8780487804878
242.44897959183675,-54.8780487804878
249.79591836734693,-54.8780487804878
257.14285714285717,-54.8780487804878
264.4897959183673,-54.8780487804878
271.83673469387753,-54.8780487804878
279.1836734693877,-54.8780487804878
286.53061224489795,-54.8780487804878
293.87755102040813,-54.8780487804878
301.2244897959183,-54.8780487804878
308.57142857142856,-54.8780487804878
315.91836734693874,-54.8780487804878
323.265306122449,-54.8780487804878
330.61224489795916,-54.8780487804878
337.9591836734694,-54.8780487804878
345.3061224489795,-54.8780487804878
352.65306122448976,-54.8780487804878
0.0,-50.48780487804878
6.666666666666667,-50.48780487804878
13.333333333333334,-50.48780487804878
20.0,-50.48780487804878
26.666666666666668,-50.48780487804878
33.33333333333333,-50.48780487804878
40.0,-50.48780487804878
46.666666666666664,-50.48780487804878
53.333333333333336,-50.48780487804878
59.99999999999999,-50.48780487804878
66.66666666666666,-50.48780487804878
73.33333333333333,-50.48780487804878
80.0,-50.48780487804878
86.66666666666667,-50.48780487804878
93.33333333333333,-50.48780487804878
100.0,-50.48780487804878
106.66666666666667,-50.48780487804878
113.33333333333334,-50.48780487804878
119.99999999999999,-50.48780487804878
126.66666666666666,-50.48780487804878
133.33333333333331,-50.48780487804878
140.0,-50.48780487804878
146.66666666666666,-50.48780487804878
153.33333333333334,-50.48780487804878
160.0,-50.48780487804878
166.66666666666666,-50.48780487804878
173.33333333333334,-50.48780487804878
180.0,-50.48780487804878
186.66666666666666,-50.48780487804878
193.33333333333334,-50.48780487804878
200.0,-50.48780487804878
206.66666666666666,-50.48780487804878
213.33333333333334,-50.48780487804878
220.0,-50.48780487804878
226.66666666666669,-50.48780487804878
233.33333333333334,-50.48780487804878
239.99999999999997,-50.48780487804878
246.66666666666669,-50.48780487804878
253.33333333333331,-50.48780487804878
260.0,-50.48780487804878
266.66666666666663,-50.48780487804878
273.33333333333337,-50.48780487804878
280.0,-50.48780487804878
286.6666666666667,-50.48780487804878
293.3333333333333,-50.48780487804878
300.0,-50.48780487804878
306.6666666666667,-50.48780487804878
313.33333333333337,-50.48780487804878
320.0,-50.48780487804878
326.6666666666667,-50.48780487804878
333.3333333333333,-50.48780487804878
340.0,-50.48780487804878
346.6666666666667,-50.48780487804878
353.33333333333337,-50.48780487804878
0.0,-46.09756097560975
6.101694915254237,-46.09756097560975
12.203389830508474,-46.09756097560975
18.30508474576271,-46.09756097560975
24.406779661016948,-46.09756097560975
30.508474576271187,-46.09756097560975
36.61016949152542,-46.09756097560975
42.71186440677966,-46.09756097560975
48.813559322033896,-46.09756097560975
54.91525423728813,-46.09756097560975
61.016949152542374,-46.09756097560975
67.11864406779661,-46.09756097560975
73.22033898305084,-46.09756097560975
79.32203389830508,-46.09756097560975
85.42372881355932,-46.09756097560975
91.52542372881356,-46.09756097560975
97.62711864406779,-46.09756097560975
103.72881355932203,-46.09756097560975
109.83050847457626,-46.09756097560975
115.9322033898305,-46.09756097560975
122.03389830508475,-46.09756097560975
128.135593220339,-46.09756097560975
134.23728813559322,-46.09756097560975
140.33898305084745,-46.09756097560975
146.44067796610167,-46.09756097560975
152.54237288135593,-46.09756097560975
158.64406779661016,-46.09756097560975
164.74576271186442,-46.09756097560975
170.84745762711864,-46.09756097560975
176.94915254237287,-46.09756097560975
183.05084745762713,-46.09756097560975
189.15254237288136,-46.09756097560975
195.25423728813558,-46.09756097560975
201.3559322033898,-46.09756097560975
207.45762711864407,-46.09756097560975
213.5593220338983,-46.09756097560975
219.66101694915253,-46.09756097560975
225.76271186440675,-46.09756097560975
231.864406779661,-46.09756097560975
237.96610169491527,-46.09756097560975
244.0677966101695,-46.09756097560975
250.16949152542372,-46.09756097560975
256.271186440678,-46.09756097560975
262.3728813559322,-46.09756097560975
268.47457627118644,-46.09756097560975
274.57627118644064,-46.09756097560975
280.6779661016949,-46.09756097560975
286.77966101694915,-46.09756097560975
292.88135593220335,-46.09756097560975
298.9830508474576,-46.09756097560975
305.08474576271186,-46.09756097560975
311.18644067796606,-46.09756097560975
317.2881355932203,-46.09756097560975
323.3898305084745,-46.09756097560975
329.49152542372883,-46.09756097560975
335.5932203389831,-46.09756097560975
341.6949152542373,-46.09756097560975
347.79661016949154,-46.09756097560975
353.89830508474574,-46.09756097560975
0.0,-41.70731707317072
5.714285714285714,-41.70731707317072
11.428571428571429,-41.70731707317072
17.142857142857142,-41.70731707317072
22.857142857142858,-41.70731707317072
28.571428571428573,-41.70731707317072
34.285714285714285,-41.70731707317072
40.00000000000001,-41.70731707317072
45.714285714285715,-41.70731707317072
51.42857142857143,-41.70731707317072
57.142857142857146,-41.70731707317072
62.85714285714286,-41.70731707317072
68.57142857142857,-41.70731707317072
74.28571428571429,-41.70731707317072
80.00000000000001,-41.70731707317072
85.71428571428572,-41.70731707317072
91.42857142857143,-41.70731707317072
97.14285714285714,-41.70731707317072
102.85714285714286,-41.70731707317072
108.57142857142858,-41.70731707317072
114.28571428571429,-41.70731707317072
120.00000000000001,-41.70731707317072
125.71428571428572,-41.70731707317072
131.42857142857144,-41.70731707317072
137.14285714285714,-41.70731707317072
142.85714285714286,-41.70731707317072
148.57142857142858,-41.70731707317072
154.28571428571428,-41.70731707317072
160.00000000000003,-41.70731707317072
165.71428571428572,-41.70731707317072
171.42857142857144,-41.70731707317072
177.14285714285717,-41.70731707317072
182.85714285714286,-41.70731707317072
188.57142857142858,-41.70731707317072
194.28571428571428,-41.70731707317072
200.0,-41.70731707317072
205.71428571428572,-41.70731707317072
211.42857142857144,-41.70731707317072
217.14285714285717,-41.70731707317072
222.85714285714286,-41.70731707317072
228.57142857142858,-41.70731707317072
234.2857142857143,-41.70731707317072
240.00000000000003,-41.70731707317072
245.71428571428572,-41.70731707317072
251.42857142857144,-41.70731707317072
257.14285714285717,-41.70731707317072
262.8571428571429,-41.70731707317072
268.57142857142856,-41.70731707317072
274.2857142857143,-41.70731707317072
280.00000000000006,-41.70731707317072
285.7142857142857,-41.70731707317072
291.42857142857144,-41.70731707317072
297.14285714285717,-41.70731707317072
302.8571428571429,-41.70731707317072
308.57142857142856,-41.70731707317072
314.28571428571433,-41.70731707317072
320.00000000000006,-41.70731707317072
325.7142857142857,-41.70731707317072
331.42857142857144,-41.70731707317072
337.14285714285717,-41.70731707317072
342.8571428571429,-41.70731707317072
348.57142857142856,-41.70731707317072
354.28571428571433,-41.70731707317072
0.0,-37.3170731707317
5.454545454545454,-37.3170731707317
10.909090909090908,-37.3170731707317
16.363636363636363,-37.3170731707317
21.818181818181817,-37.3170731707317
27.27272727272727,-37.3170731707317
32.72727272727273,-37.3170731707317
38.18181818181818,-37.3170731707317
43.63636363636363,-37.3170731707317
49.090909090909086,-37.3170731707317
54.54545454545454,-37.3170731707317
59.99999999999999,-37.3170731707317
65.45454545454545,-37.3170731707317
70.9090909090909,-37.3170731707317
76.36363636363636,-37.3170731707317
81.81818181818181,-37.3170731707317
87.27272727272727,-37.3170731707317
92.72727272727273,-37.3170731707317
98.18181818181817,-37.3170731707317
103.63636363636364,-37.3170731707317
109.09090909090908,-37.3170731707317
114.54545454545455,-37.3170731707317
119.99999999999999,-37.3170731707317
125.45454545454545,-37.3170731707317
130.9090909090909,-37.3170731707317
136.36363636363637,-37.3170731707317
141.8181818181818,-37.3170731707317
147.27272727272725,-37.3170731707317
152.72727272727272,-37.3170731707317
158.1818181818182,-37.3170731707317
163.63636363636363,-37.3170731707317
169.0909090909091,-37.3170731707317
174.54545454545453,-37.3170731707317
180.0,-37.3170731707317
185.45454545454547,-37.3170731707317
190.9090909090909,-37.3170731707317
196.36363636363635,-37.3170731707317
201.8181818181818,-37.3170731707317
207.27272727272728,-37.3170731707317
212.72727272727272,-37.3170731707317
218.18181818181816,-37.3170731707317
223.63636363636363,-37.3170731707317
229.0909090909091,-37.3170731707317
234.54545454545456,-37.3170731707317
239.99999999999997,-37.3170731707317
245.45454545454547,-37.3170731707317
250.9090909090909,-37.3170731707317
256.3636363636363,-37.3170731707317
261.8181818181818,-37.3170731707317
267.27272727272725,-37.3170731707317
272.72727272727275,-37.3170731707317
278.1818181818182,-37.3170731707317
283.6363636363636,-37.3170731707317
289.0909090909091,-37.3170731707317
294.5454545454545,-37.3170731707317
299.99999999999994,-37.3170731707317
305.45454545454544,-37.3170731707317
310.9090909090909,-37.3170731707317
316.3636363636364,-37.3170731707317
321.8181818181818,-37.3170731707317
327.27272727272725,-37.3170731707317
332.72727272727275,-37.3170731707317
338.1818181818182,-37.3170731707317
343.6363636363636,-37.3170731707317
349.09090909090907,-37.3170731707317
354.5454545454545,-37.3170731707317
0.0,-32.92682926829268
5.142857142857143,-32.92682926829268
10.285714285714286,-32.92682926829268
15.428571428571429,-32.92682926829268
20.571428571428573,-32.92682926829268
25.714285714285715,-32.92682926829268
30.857142857142858,-32.92682926829268
36.0,-32.92682926829268
41.142857142857146,-32.92682926829268
46.285714285714285,-32.92682926829268
51.42857142857143,-32.92682926829268
56.57142857142857,-32.92682926829268
61.714285714285715,-32.92682926829268
66.85714285714286,-32.92682926829268
72.0,-32.92682926829268
77.14285714285714,-32.92682926829268
82.28571428571429,-32.92682926829268
87.42857142857143,-32.92682926829268
92.57142857142857,-32.92682926829268
97.71428571428571,-32.92682926829268
102.85714285714286,-32.92682926829268
108.0,-32.92682926829268
113.14285714285714,-32.92682926829268
118.28571428571429,-32.92682926829268
123.42857142857143,-32.92682926829268
128.57142857142858,-32.92682926829268
133.71428571428572,-32.92682926829268
138.85714285714286,-32.92682926829268
144.0,-32.92682926829268
149.14285714285714,-32.92682926829268
154.28571428571428,-32.92682926829268
159.42857142857142,-32.92682926829268
164.57142857142858,-32.92682926829268
169.71428571428572,-32.92682926829268
174.85714285714286,-32.92682926829268
180.0,-32.92682926829268
185.14285714285714,-32.92682926829268
190.28571428571428,-32.92682926829268
195.42857142857142,-32.92682926829268
200.57142857142858,-32.92682926829268
205.71428571428572,-32.92682926829268
210.85714285714286,-32.92682926829268
216.0,-32.92682926829268
221.14285714285714,-32.92682926829268
226.28571428571428,-32.92682926829268
231.42857142857142,-32.92682926829268
236.57142857142858,-32.92682926829268
241.71428571428572,-32.92682926829268
246.85714285714286,-32.92682926829268
252.0,-32.92682926829268
257.14285714285717,-32.92682926829268
262.2857142857143,-32.92682926829268
267.42857142857144,-32.92682926829268
272.57142857142856,-32.92682926829268
277.7142857142857,-32.92682926829268
282.85714285714283,-32.92682926829268
288.0,-32.92682926829268
293.14285714285717,-32.92682926829268
298.2857142857143,-32.92682926829268
303.42857142857144,-32.92682926829268
308.57142857142856,-32.92682926829268
313.7142857142857,-32.92682926829268
318.85714285714283,-32.92682926829268
324.0,-32.92682926829268
329.14285714285717,-32.92682926829268
334.2857142857143,-32.92682926829268
339.42857142857144,-32.92682926829268
344.57142857142856,-32.92682926829268
349.7142857142857,-32.92682926829268
354.85714285714283,-32.92682926829268
0.0,-28.536585365853647
4.931506849315069,-28.536585365853647
9.863013698630137,-28.536585365853647
14.794520547945206,-28.536585365853647
19.726027397260275,-28.536585365853647
24.65753424657534,-28.536585365853647
29.589041095890412,-28.536585365853647
34.52054794520548,-28.536585365853647
39.45205479452055,-28.536585365853647
44.38356164383562,-28.536585365853647
49.31506849315068,-28.536585365853647
54.24657534246575,-28.536585365853647
59.178082191780824,-28.536585365853647
64.10958904109589,-28.536585365853647
69.04109589041096,-28.536585365853647
73.97260273972603,-28.536585365853647
78.9041095890411,-28.536585365853647
83.83561643835617,-28.536585365853647
88.76712328767124,-28.536585365853647
93.6986301369863,-28.536585365853647
98.63013698630137,-28.536585365853647
103.56164383561644,-28.536585365853647
108.4931506849315,-28.536585365853647
113.42465753424658,-28.536585365853647
118.35616438356165,-28.536585365853647
123.28767123287672,-28.536585365853647
128.21917808219177,-28.536585365853647
133.15068493150685,-28.536585365853647
138.08219178082192,-28.536585365853647
143.013698630137,-28.536585365853647
147.94520547945206,-28.536585365853647
152.87671232876713,-28.536585365853647
157.8082191780822,-28.536585365853647
162.73972602739727,-28.536585365853647
167.67123287671234,-28.536585365853647
172.6027397260274,-28.536585365853647
177.53424657534248,-28.536585365853647
182.46575342465752,-28.536585365853647
187.3972602739726,-28.536585365853647
192.32876712328766,-28.536585365853647
197.26027397260273,-28.536585365853647
202.1917808219178,-28.536585365853647
207.12328767123287,-28.536585365853647
212.05479452054794,-28.536585365853647
216.986301369863,-28.536585365853647
221.91780821917808,-28.536585365853647
226.84931506849315,-28.536585365853647
231.78082191780823,-28.536585365853647
236.7123287671233,-28.536585365853647
241.64383561643837,-28.536585365853647
246.57534246575344,-28.536585365853647
251.5068493150685,-28.536585365853647
256.43835616438355,-28.536585365853647
261.36986301369865,-28.536585365853647
266.3013698630137,-28.536585365853647
271.2328767123288,-28.536585365853647
276.16438356164383,-28.536585365853647
281.09589041095893,-28.536585365853647
286.027397260274,-28.536585365853647
290.95890410958907,-28.536585365853647
295.8904109589041,-28.536585365853647
300.8219178082192,-28.536585365853647
305.75342465753425,-28.536585365853647
310.6849315068493,-28.536585365853647
315.6164383561644,-28.536585365853647
320.54794520547944,-28.536585365853647
325.47945205479454,-28.536585365853647
330.4109589041096,-28.536585365853647
335.3424657534247,-28.536585365853647
340.2739726027397,-28.536585365853647
345.2054794520548,-28.536585365853647
350.13698630136986,-28.536585365853647
355.06849315068496,-28.536585365853647
0.0,-24.146341463414625
4.8,-24.146341463414625
9.6,-24.146341463414625
14.399999999999999,-24.146341463414625
19.2,-24.146341463414625
24.0,-24.146341463414625
28.799999999999997,-24.146341463414625
33.599999999999994,-24.146341463414625
38.4,-24.146341463414625
43.199999999999996,-24.146341463414625
48.0,-24.146341463414625
52.8,-24.146341463414625
57.599999999999994,-24.146341463414625
62.4,-24.146341463414625
67.19999999999999,-24.146341463414625
72.0,-24.146341463414625
76.8,-24.146341463414625
81.6,-24.146341463414625
86.39999999999999,-24.146341463414625
91.19999999999999,-24.146341463414625
96.0,-24.146341463414625
100.79999999999998,-24.146341463414625
105.6,-24.146341463414625
110.39999999999999,-24.146341463414625
115.19999999999999,-24.146341463414625
119.99999999999999,-24.146341463414625
124.8,-24.146341463414625
129.59999999999997,-24.146341463414625
134.39999999999998,-24.146341463414625
139.2,-24.146341463414625
144.0,-24.146341463414625
148.79999999999998,-24.146341463414625
153.6,-24.146341463414625
158.4,-24.146341463414625
163.2,-24.146341463414625
167.99999999999997,-24.146341463414625
172.79999999999998,-24.146341463414625
177.6,-24.146341463414625
182.39999999999998,-24.146341463414625
187.2,-24.146341463414625
192.0,-24.146341463414625
196.79999999999998,-24.146341463414625
201.59999999999997,-24.146341463414625
206.39999999999998,-24.146341463414625
211.2,-24.146341463414625
215.99999999999997,-24.146341463414625
220.79999999999998,-24.146341463414625
225.6,-24.146341463414625
230.39999999999998,-24.146341463414625
235.2,-24.146341463414625
239.99999999999997,-24.146341463414625
244.79999999999998,-24.146341463414625
249.6,-24.146341463414625
254.4,-24.146341463414625
259.19999999999993,-24.146341463414625
263.99999999999994,-24.146341463414625
268.79999999999995,-24.146341463414625
273.59999999999997,-24.146341463414625
278.4,-24.146341463414625
283.2,-24.146341463414625
288.0,-24.146341463414625
292.79999999999995,-24.146341463414625
297.59999999999997,-24.146341463414625
302.4,-24.146341463414625
307.2,-24.146341463414625
312.0,-24.146341463414625
316.8,-24.146341463414625
321.6,-24.146341463414625
326.4,-24.146341463414625
331.19999999999993,-24.146341463414625
335.99999999999994,-24.146341463414625
340.79999999999995,-24.146341463414625
345.59999999999997,-24.146341463414625
350.4,-24.146341463414625
355.2,-24.146341463414625
0.0,-19.756097560975604
4.675324675324675,-19.756097560975604
9.35064935064935,-19.756097560975604
14.025974025974026,-19.756097560975604
18.7012987012987,-19.756097560975604
23.376623376623375,-19.756097560975604
28.051948051948052,-19.756097560975604
32.72727272727273,-19.756097560975604
37.4025974025974,-19.756097560975604
42.077922077922075,-19.756097560975604
46.75324675324675,-19.756097560975604
51.42857142857143,-19.756097560975604
56.103896103896105,-19.756097560975604
60.77922077922078,-19.756097560975604
65.45454545454545,-19.756097560975604
70.12987012987013,-19.756097560975604
74.8051948051948,-19.756097560975604
79.48051948051948,-19.756097560975604
84.15584415584415,-19.756097560975604
88.83116883116882,-19.756097560975604
93.5064935064935,-19.756097560975604
98.18181818181817,-19.756097560975604
102.85714285714286,-19.756097560975604
107.53246753246752,-19.756097560975604
112.20779220779221,-19.756097560975604
116.88311688311687,-19.756097560975604
121.55844155844156,-19.756097560975604
126.23376623376623,-19.756097560975604
130.9090909090909,-19.756097560975604
135.58441558441558,-19.756097560975604
140.25974025974025,-19.756097560975604
144.93506493506493,-19.756097560975604
149.6103896103896,-19.756097560975604
154.28571428571428,-19.756097560975604
158.96103896103895,-19.756097560975604
163.63636363636363,-19.756097560975604
168.3116883116883,-19.756097560975604
172.98701298701297,-19.756097560975604
177.66233766233765,-19.756097560975604
182.33766233766235,-19.756097560975604
187.012987012987,-19.756097560975604
191.68831168831167,-19.756097560975604
196.36363636363635,-19.756097560975604
201.03896103896102,-19.756097560975604
205.71428571428572,-19.756097560975604
210.3896103896104,-19.756097560975604
215.06493506493504,-19.756097560975604
219.74025974025972,-19.756097560975604
224.41558441558442,-19.756097560975604
229.0909090909091,-19.756097560975604
233.76623376623374,-19.756097560975604
238.4415584415584,-19.756097560975604
243.11688311688312,-19.756097560975604
247.7922077922078,-19.756097560975604
252.46753246753246,-19.756097560975604
257.14285714285717,-19.756097560975604
261.8181818181818,-19.756097560975604
266.4935064935065,-19.756097560975604
271.16883116883116,-19.756097560975604
275.8441558441558,-19.756097560975604
280.5194805194805,-19.756097560975604
285.19480519480516,-19.756097560975604
289.87012987012986,-19.756097560975604
294.5454545454545,-19.756097560975604
299.2207792207792,-19.756097560975604
303.8961038961039,-19.756097560975604
308.57142857142856,-19.756097560975604
313.24675324675326,-19.756097560975604
317.9220779220779,-19.756097560975604
322.5974025974026,-19.756097560975604
327.27272727272725,-19.756097560975604
331.9480519480519,-19.756097560975604
336.6233766233766,-19.756097560975604
341.2987012987013,-19.756097560975604
345.97402597402595,-19.756097560975604
350.64935064935065,-19.756097560975604
355.3246753246753,-19.756097560975604
0.0,-15.365853658536581
4.556962025316456,-15.365853658536581
9.113924050632912,-15.365853658536581
13.670886075949369,-15.365853658536581
18.227848101265824,-15.365853658536581
22.78481012658228,-15.365853658536581
27.341772151898738,-15.365853658536581
31.89873417721519,-15.365853658536581
36.45569620253165,-15.365853658536581
41.01265822784811,-15.365853658536581
45.56962025316456,-15.365853658536581
50.12658227848102,-15.365853658536581
54.683544303797476,-15.365853658536581
59.240506329113934,-15.365853658536581
63.79746835443038,-15.365853658536581
68.35443037974684,-15.365853658536581
72.9113924050633,-15.365853658536581
77.46835443037976,-15.365853658536581
82.02531645569621,-15.365853658536581
86.58227848101266,-15.365853658536581
91.13924050632912,-15.365853658536581
95.69620253164558,-15.365853658536581
100.25316455696203,-15.365853658536581
104.8101265822785,-15.365853658536581
109.36708860759495,-15.365853658536581
113.9240506329114,-15.365853658536581
118.48101265822787,-15.365853658536581
123.03797468354432,-15.365853658536581
127.59493670886076,-15.365853658536581
132.15189873417722,-15.365853658536581
136.7088607594937,-15.365853658536581
141.26582278481015,-15.365853658536581
145.8227848101266,-15.365853658536581
150.37974683544303,-15.365853658536581
154.93670886075952,-15.365853658536581
159.49367088607596,-15.365853658536581
164.05063291139243,-15.365853658536581
168.60759493670886,-15.365853658536581
173.16455696202533,-15.365853658536581
177.7215189873418,-15.365853658536581
182.27848101265823,-15.365853658536581
186.8354430379747,-15.365853658536581
191.39240506329116,-15.365853658536581
195.9493670886076,-15.365853658536581
200.50632911392407,-15.365853658536581
205.0632911392405,-15.365853658536581
209.620253164557,-15.365853658536581
214.17721518987344,-15.365853658536581
218.7341772151899,-15.365853658536581
223.29113924050634,-15.365853658536581
227.8481012658228,-15.365853658536581
232.40506329113927,-15.365853658536581
236.96202531645574,-15.365853658536581
241.51898734177215,-15.365853658536581
246.07594936708864,-15.365853658536581
250.6329113924051,-15.365853658536581
255.18987341772151,-15.365853658536581
259.746835443038,-15.365853658536581
264.30379746835445,-15.365853658536581
268.86075949367086,-15.365853658536581
273.4177215189874,-15.365853658536581
277.97468354430384,-15.365853658536581
282.5316455696203,-15.365853658536581
287.0886075949367,-15.365853658536581
291.6455696202532,-15.365853658536581
296.20253164556965,-15.365853658536581
300.75949367088606,-15.365853658536581
305.3164556962025,-15.365853658536581
309.87341772151905,-15.365853658536581
314.4303797468355,-15.365853658536581
